t,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,pressure_hpa,label,category,session_num,source
0.13,0.023,1.023,-0.175,8.875,12.875,7.25,553.8853733506825,idle,adl,1,real_hardware
0.135,0.023,1.017,-0.171,-5.875,18.625,-6.125,553.8702938805766,idle,adl,1,real_hardware
0.14,0.019,1.007,-0.179,2.75,13.125,2.25,553.8853733506825,idle,adl,1,real_hardware
0.145,0.011,1.015,-0.173,7.25,25.25,-6.875,553.8853733506825,idle,adl,1,real_hardware
0.15,0.001,1.011,-0.173,0.125,16.75,-13.375,553.8853733506825,idle,adl,1,real_hardware
0.155,-0.003,1.019,-0.169,2.625,15.375,-11.875,553.8853733506825,idle,adl,1,real_hardware
0.16,-0.017,1.007,-0.171,1.125,7.375,-3.5,553.8805212047608,idle,adl,1,real_hardware
0.165,-0.025,0.996,-0.173,10.75,13.125,-12.625,553.8805212047608,idle,adl,1,real_hardware
0.17,-0.033,0.994,-0.169,7.75,23.125,-5.375,553.8702938805766,idle,adl,1,real_hardware
0.175,-0.041,0.99,-0.162,4.0,18.5,-13.625,553.8702938805766,idle,adl,1,real_hardware
0.18,-0.042,0.992,-0.154,1.75,13.25,-16.0,553.8654418670579,idle,adl,1,real_hardware
0.185,-0.044,0.99,-0.14,-5.25,10.25,-13.375,553.8654418670579,idle,adl,1,real_hardware
0.19,-0.044,0.998,-0.136,-7.25,11.0,-14.25,553.8654418670579,idle,adl,1,real_hardware
0.195,-0.033,0.998,-0.132,1.75,5.0,-13.5,553.8654418670579,idle,adl,1,real_hardware
0.2,-0.027,0.996,-0.134,-0.5,3.875,-4.625,553.8654418670579,idle,adl,1,real_hardware
0.205,-0.029,0.996,-0.132,3.0,4.125,-7.625,553.8654418670579,idle,adl,1,real_hardware
0.21,-0.031,0.992,-0.128,1.875,1.125,-2.5,553.8654418670579,idle,adl,1,real_hardware
0.215,-0.029,0.98,-0.119,3.125,1.125,-8.5,553.8654418670579,idle,adl,1,real_hardware
0.22,-0.044,0.972,-0.121,6.0,-1.125,-2.625,553.8702938805766,idle,adl,1,real_hardware
0.225,-0.044,0.968,-0.125,-1.25,-6.25,0.0,553.8702938805766,idle,adl,1,real_hardware
0.23,-0.052,0.964,-0.132,2.75,-3.5,-4.125,553.8702938805766,idle,adl,1,real_hardware
0.235,-0.064,0.958,-0.15,1.625,1.125,3.375,553.8853733506825,idle,adl,1,real_hardware
0.24,-0.076,0.964,-0.169,0.25,8.25,-0.5,553.8702938805766,idle,adl,1,real_hardware
0.245,-0.08,0.96,-0.181,-5.625,2.375,-4.125,553.8552144185487,idle,adl,1,real_hardware
0.25,-0.087,0.966,-0.183,0.0,-4.125,-6.25,553.8552144185487,idle,adl,1,real_hardware
0.255,-0.099,0.966,-0.185,-4.75,8.25,-8.25,553.8552144185487,idle,adl,1,real_hardware
0.26,-0.107,0.972,-0.193,-2.625,-6.0,-10.0,553.8654418670579,idle,adl,1,real_hardware
0.265,-0.111,0.984,-0.185,-3.0,1.25,-3.875,553.8654418670579,idle,adl,1,real_hardware
0.27,-0.113,0.99,-0.177,1.125,-1.75,-10.25,553.8552144185487,idle,adl,1,real_hardware
0.275,-0.126,0.998,-0.169,-1.125,-4.25,-9.625,553.8552144185487,idle,adl,1,real_hardware
0.28,-0.14,1.001,-0.164,-3.5,-2.625,-5.75,553.8751459481742,idle,adl,1,real_hardware
0.285,-0.15,1.011,-0.16,-4.75,6.375,-10.375,553.8600663537422,idle,adl,1,real_hardware
0.29,-0.148,1.007,-0.152,-4.125,5.375,-10.0,553.8600663537422,idle,adl,1,real_hardware
0.295,-0.156,1.003,-0.146,1.0,6.375,-0.375,553.8751459481742,idle,adl,1,real_hardware
0.3,-0.169,1.007,-0.154,-3.0,3.5,-3.25,553.8751459481742,idle,adl,1,real_hardware
0.305,-0.156,1.011,-0.15,-5.5,9.625,-2.375,553.8751459481742,idle,adl,1,real_hardware
0.31,-0.154,1.001,-0.16,-3.0,-3.0,-7.5,553.8751459481742,idle,adl,1,real_hardware
0.315,-0.152,0.988,-0.16,-2.75,4.875,0.5,553.8799980698512,idle,adl,1,real_hardware
0.32,-0.15,0.982,-0.166,-1.125,9.5,-0.25,553.8848502456084,idle,adl,1,real_hardware
0.325,-0.134,0.984,-0.171,-4.625,4.25,4.25,553.8848502456084,idle,adl,1,real_hardware
0.33,-0.123,0.982,-0.169,-4.25,-1.75,-1.25,553.8649183430139,idle,adl,1,real_hardware
0.335,-0.111,0.97,-0.171,-2.625,5.625,5.5,553.8649183430139,idle,adl,1,real_hardware
0.34,-0.101,0.972,-0.177,-1.375,3.0,-1.25,553.8649183430139,idle,adl,1,real_hardware
0.345,-0.091,0.964,-0.171,-3.5,5.875,-3.5,553.8649183430139,idle,adl,1,real_hardware
0.35,-0.074,0.958,-0.166,-9.625,0.75,3.375,553.8649183430139,idle,adl,1,real_hardware
0.355,-0.062,0.968,-0.162,-11.75,7.75,5.375,553.8649183430139,idle,adl,1,real_hardware
0.36,-0.05,0.976,-0.15,-16.875,6.25,4.0,553.8751459481742,idle,adl,1,real_hardware
0.365,-0.05,0.99,-0.136,-10.0,2.25,8.0,553.8552144185487,idle,adl,1,real_hardware
0.37,-0.05,1.001,-0.138,-5.0,-1.0,3.5,553.8552144185487,idle,adl,1,real_hardware
0.375,-0.05,1.011,-0.134,-10.75,-4.625,8.625,553.8401349645989,idle,adl,1,real_hardware
0.38,-0.056,1.013,-0.144,-11.25,-5.25,8.5,553.8401349645989,idle,adl,1,real_hardware
0.385,-0.07,1.019,-0.15,-15.625,-9.625,-2.375,553.8600663537422,idle,adl,1,real_hardware
0.39,-0.076,1.019,-0.148,-17.375,-5.75,4.125,553.8552144185487,idle,adl,1,real_hardware
0.395,-0.091,1.025,-0.156,-14.625,-6.25,5.0,553.8552144185487,idle,adl,1,real_hardware
0.4,-0.083,1.025,-0.148,-3.625,-3.25,2.25,553.8600663537422,idle,adl,1,real_hardware
0.405,-0.07,1.017,-0.152,-6.625,-4.0,8.0,553.8600663537422,idle,adl,1,real_hardware
0.41,-0.058,1.017,-0.15,0.125,-12.75,8.875,553.8600663537422,idle,adl,1,real_hardware
0.415,-0.044,1.001,-0.132,-5.0,-16.625,2.875,553.8751459481742,idle,adl,1,real_hardware
0.42,-0.017,1.0,-0.13,2.625,-10.75,16.875,553.8751459481742,idle,adl,1,real_hardware
0.425,0.005,1.005,-0.126,-9.875,-7.5,7.875,553.8600663537422,idle,adl,1,real_hardware
0.43,0.023,1.009,-0.121,-7.5,-11.0,12.5,553.8649183430139,idle,adl,1,real_hardware
0.435,0.046,1.042,-0.132,-3.5,-8.5,6.875,553.8600663537422,idle,adl,1,real_hardware
0.44,0.091,1.07,-0.136,-12.125,-12.375,15.75,553.8649183430139,idle,adl,1,real_hardware
0.445,0.13,1.105,-0.154,-16.0,-14.75,4.125,553.8649183430139,idle,adl,1,real_hardware
0.45,0.162,1.123,-0.162,-6.625,-8.25,6.75,553.8649183430139,idle,adl,1,real_hardware
0.455,0.185,1.138,-0.177,-8.75,-7.75,1.625,553.8848502456084,idle,adl,1,real_hardware
0.46,0.203,1.142,-0.191,-4.125,-10.75,9.875,553.8848502456084,idle,adl,1,real_hardware
0.465,0.218,1.125,-0.212,4.0,-8.25,4.25,553.8848502456084,idle,adl,1,real_hardware
0.47,0.23,1.105,-0.197,6.0,-3.5,4.5,553.8848502456084,idle,adl,1,real_hardware
0.475,0.224,1.05,-0.185,10.25,-11.75,5.625,553.889702475446,idle,adl,1,real_hardware
0.48,0.205,1.001,-0.166,8.375,-11.875,5.75,553.8945547593644,idle,adl,1,real_hardware
0.485,0.214,0.966,-0.154,6.75,-14.75,7.25,553.8945547593644,idle,adl,1,real_hardware
0.49,0.207,0.931,-0.146,9.0,-13.75,-0.125,553.8794746353021,idle,adl,1,real_hardware
0.495,0.207,0.921,-0.152,10.125,-20.625,5.0,553.889702475446,idle,adl,1,real_hardware
0.5,0.197,0.908,-0.156,9.625,-16.875,11.75,553.8746224837934,idle,adl,1,real_hardware
0.505,0.199,0.904,-0.162,0.0,-19.5,13.25,553.8746224837934,idle,adl,1,real_hardware
0.51,0.205,0.91,-0.179,9.375,-10.375,13.625,553.869770386364,idle,adl,1,real_hardware
0.515,0.218,0.925,-0.189,5.875,-16.375,10.125,553.869770386364,idle,adl,1,real_hardware
0.52,0.226,0.935,-0.214,-3.125,-19.125,13.0,553.869770386364,idle,adl,1,real_hardware
0.525,0.224,0.941,-0.201,-0.375,-20.0,25.125,553.869770386364,idle,adl,1,real_hardware
0.53,0.214,0.992,-0.205,-1.5,-13.625,22.0,553.869770386364,idle,adl,1,real_hardware
0.535,0.226,1.0,-0.214,-3.25,-14.25,22.25,553.8498386242547,idle,adl,1,real_hardware
0.54,0.218,1.037,-0.208,-2.25,-26.125,27.25,553.8498386242547,idle,adl,1,real_hardware
0.545,0.212,1.052,-0.205,-11.125,-17.375,26.375,553.8649183430139,idle,adl,1,real_hardware
0.55,0.193,1.089,-0.201,0.0,-17.625,29.625,553.8498386242547,idle,adl,1,real_hardware
0.555,0.185,1.126,-0.21,-9.0,-19.0,26.25,553.8600663537422,idle,adl,1,real_hardware
0.56,0.189,1.13,-0.21,-7.25,-22.125,34.375,553.8649183430139,idle,adl,1,real_hardware
0.565,0.187,1.142,-0.222,-2.75,-12.625,18.0,553.8600663537422,idle,adl,1,real_hardware
0.57,0.185,1.146,-0.224,9.75,-4.5,29.25,553.8600663537422,idle,adl,1,real_hardware
0.575,0.177,1.132,-0.22,3.5,0.875,23.5,553.8449867673884,idle,adl,1,real_hardware
0.58,0.175,1.095,-0.207,6.0,-5.75,23.875,553.8449867673884,idle,adl,1,real_hardware
0.585,0.173,1.066,-0.203,4.75,-1.75,32.625,553.8498386242547,idle,adl,1,real_hardware
0.59,0.166,1.027,-0.189,4.625,9.625,24.0,553.8498386242547,idle,adl,1,real_hardware
0.595,0.156,0.978,-0.185,7.25,8.0,22.875,553.8498386242547,idle,adl,1,real_hardware
0.6,0.146,0.951,-0.181,10.625,-0.75,17.5,553.8649183430139,idle,adl,1,real_hardware
0.605,0.13,0.925,-0.175,11.625,7.25,15.0,553.869770386364,idle,adl,1,real_hardware
0.61,0.117,0.867,-0.162,-1.125,8.625,20.75,553.8746224837934,idle,adl,1,real_hardware
0.615,0.128,0.892,-0.169,8.625,15.875,16.875,553.869770386364,idle,adl,1,real_hardware
0.62,0.146,0.876,-0.169,6.875,8.0,22.5,553.869770386364,idle,adl,1,real_hardware
0.625,0.156,0.863,-0.167,5.75,6.625,13.75,553.8546905351982,idle,adl,1,real_hardware
0.63,0.162,0.873,-0.171,-4.25,12.25,6.25,553.8595425002194,idle,adl,1,real_hardware
0.635,0.171,0.882,-0.169,-10.625,6.375,13.5,553.869770386364,idle,adl,1,real_hardware
0.64,0.169,0.89,-0.16,-8.125,9.125,22.75,553.8746224837934,idle,adl,1,real_hardware
0.645,0.169,0.906,-0.164,-12.125,14.625,6.125,553.869770386364,idle,adl,1,real_hardware
0.65,0.164,0.916,-0.162,-16.875,16.375,4.625,553.8546905351982,idle,adl,1,real_hardware
0.655,0.169,0.927,-0.164,-7.875,18.625,6.125,553.8546905351982,idle,adl,1,real_hardware
0.66,0.162,0.937,-0.16,-11.75,11.25,0.75,553.869770386364,idle,adl,1,real_hardware
0.665,0.154,0.957,-0.158,-8.625,5.875,12.625,553.869770386364,idle,adl,1,real_hardware
0.67,0.148,0.964,-0.166,-13.25,10.375,1.625,553.869770386364,idle,adl,1,real_hardware
0.675,0.136,0.966,-0.167,-6.25,15.875,5.25,553.869770386364,idle,adl,1,real_hardware
0.68,0.13,0.972,-0.181,-10.375,17.25,-1.75,553.869770386364,idle,adl,1,real_hardware
0.685,0.125,0.978,-0.185,0.625,8.0,-6.125,553.8799980698512,idle,adl,1,real_hardware
0.69,0.107,0.992,-0.195,-5.0,18.125,-1.25,553.8600663537422,idle,adl,1,real_hardware
0.695,0.093,0.994,-0.199,-7.875,13.875,-1.125,553.8649183430139,idle,adl,1,real_hardware
0.7,0.083,0.994,-0.205,-4.75,12.125,-13.75,553.8600663537422,idle,adl,1,real_hardware
0.705,0.076,0.998,-0.197,4.5,16.75,-3.5,553.8600663537422,idle,adl,1,real_hardware
0.71,0.082,1.005,-0.189,1.0,3.625,-10.375,553.8600663537422,idle,adl,1,real_hardware
0.715,0.076,1.007,-0.181,1.0,4.375,-8.625,553.8600663537422,idle,adl,1,real_hardware
0.72,0.076,1.011,-0.167,12.375,-0.875,-16.5,553.8552144185487,idle,adl,1,real_hardware
0.725,0.076,1.029,-0.156,2.125,9.5,-7.0,553.8600663537422,idle,adl,1,real_hardware
0.73,0.076,1.035,-0.15,-1.75,7.875,-7.75,553.8600663537422,idle,adl,1,real_hardware
0.735,0.078,1.05,-0.154,-4.5,2.125,-10.875,553.8600663537422,idle,adl,1,real_hardware
0.74,0.066,1.044,-0.152,3.125,1.75,-11.875,553.8600663537422,idle,adl,1,real_hardware
0.745,0.062,1.05,-0.156,-6.375,6.375,-13.125,553.8600663537422,idle,adl,1,real_hardware
0.75,0.06,1.054,-0.154,-4.5,-6.75,-14.25,553.8600663537422,idle,adl,1,real_hardware
0.755,0.05,1.05,-0.154,3.375,0.5,-5.5,553.8751459481742,idle,adl,1,real_hardware
0.76,0.058,1.037,-0.156,-2.125,-1.375,-2.75,553.8751459481742,idle,adl,1,real_hardware
0.765,0.07,1.039,-0.158,-3.625,-12.75,-12.125,553.8751459481742,idle,adl,1,real_hardware
0.77,0.093,1.035,-0.148,-7.125,-12.625,3.375,553.8600663537422,idle,adl,1,real_hardware
0.775,0.125,1.023,-0.146,-1.25,-12.5,0.375,553.8649183430139,idle,adl,1,real_hardware
0.78,0.158,1.017,-0.138,-2.5,-16.5,11.375,553.8649183430139,idle,adl,1,real_hardware
0.785,0.191,1.009,-0.142,3.5,-13.75,11.875,553.8649183430139,idle,adl,1,real_hardware
0.79,0.214,1.011,-0.144,-10.0,-12.875,8.75,553.8649183430139,idle,adl,1,real_hardware
0.795,0.23,0.988,-0.16,5.0,-1.5,19.125,553.869770386364,idle,adl,1,real_hardware
0.8,0.236,0.986,-0.171,4.375,-9.75,19.75,553.869770386364,idle,adl,1,real_hardware
0.805,0.23,0.978,-0.183,-3.5,-6.25,19.75,553.8746224837934,idle,adl,1,real_hardware
0.81,0.224,0.98,-0.189,15.0,-3.125,14.125,553.8595425002194,idle,adl,1,real_hardware
0.815,0.21,0.982,-0.203,5.625,-2.125,10.625,553.8794746353021,idle,adl,1,real_hardware
0.82,0.189,0.99,-0.212,11.625,8.0,10.125,553.8643945193187,idle,adl,1,real_hardware
0.825,0.189,0.986,-0.214,5.5,7.0,4.625,553.8794746353021,idle,adl,1,real_hardware
0.83,0.144,1.003,-0.224,12.125,11.75,9.5,553.8595425002194,idle,adl,1,real_hardware
0.835,0.113,1.021,-0.22,9.75,11.875,4.25,553.8746224837934,idle,adl,1,real_hardware
0.84,0.093,1.035,-0.232,12.25,18.0,-2.625,553.8794746353021,idle,adl,1,real_hardware
0.845,0.074,1.041,-0.242,14.625,16.0,-6.5,553.8794746353021,idle,adl,1,real_hardware
0.85,0.066,1.058,-0.25,9.125,21.25,-7.375,553.8794746353021,idle,adl,1,real_hardware
0.855,0.056,1.064,-0.257,15.875,20.5,-6.0,553.8843268408913,idle,adl,1,real_hardware
0.86,0.054,1.07,-0.261,20.125,22.75,-8.0,553.8794746353021,idle,adl,1,real_hardware
0.865,0.046,1.08,-0.255,20.875,15.375,-17.5,553.8843268408913,idle,adl,1,real_hardware
0.87,0.041,1.072,-0.261,16.25,18.875,-12.375,553.8794746353021,idle,adl,1,real_hardware
0.875,0.044,1.058,-0.246,15.5,20.75,-7.375,553.8843268408913,idle,adl,1,real_hardware
0.88,0.06,1.05,-0.222,17.0,12.0,-16.5,553.8794746353021,idle,adl,1,real_hardware
0.885,0.082,1.039,-0.216,24.0,12.75,-12.75,553.8794746353021,idle,adl,1,real_hardware
0.89,0.097,1.015,-0.205,14.0,12.625,-8.125,553.8843268408913,idle,adl,1,real_hardware
0.895,0.125,1.0,-0.205,24.0,14.875,-4.375,553.8794746353021,idle,adl,1,real_hardware
0.9,0.146,0.986,-0.195,20.625,10.0,-3.625,553.8794746353021,idle,adl,1,real_hardware
0.905,0.164,0.98,-0.191,21.5,8.875,-0.75,553.8794746353021,idle,adl,1,real_hardware
0.91,0.187,0.964,-0.195,19.625,-0.25,5.25,553.8794746353021,idle,adl,1,real_hardware
0.915,0.205,0.955,-0.199,16.0,0.0,9.875,553.8794746353021,idle,adl,1,real_hardware
0.92,0.234,0.945,-0.203,15.5,-3.875,9.75,553.8945547593644,idle,adl,1,real_hardware
0.925,0.238,0.935,-0.207,20.375,-3.75,-1.75,553.8794746353021,idle,adl,1,real_hardware
0.93,0.251,0.937,-0.216,12.125,-9.375,3.75,553.8843268408913,idle,adl,1,real_hardware
0.935,0.251,0.933,-0.222,20.25,-11.0,3.875,553.8843268408913,idle,adl,1,real_hardware
0.94,0.244,0.941,-0.228,7.5,-22.75,4.125,553.8843268408913,idle,adl,1,real_hardware
0.945,0.248,0.941,-0.224,12.125,-8.5,7.25,553.8843268408913,idle,adl,1,real_hardware
0.95,0.232,0.947,-0.218,14.625,-11.875,7.0,553.8843268408913,idle,adl,1,real_hardware
0.955,0.222,0.955,-0.21,11.875,-15.625,8.625,553.8843268408913,idle,adl,1,real_hardware
0.96,0.189,0.958,-0.205,10.5,-23.25,4.25,553.8843268408913,idle,adl,1,real_hardware
0.965,0.175,0.966,-0.203,10.25,-18.375,10.625,553.869246592497,idle,adl,1,real_hardware
0.97,0.134,0.968,-0.197,6.625,-13.125,-2.0,553.8843268408913,idle,adl,1,real_hardware
0.975,0.105,0.976,-0.207,11.375,-15.5,-4.75,553.869246592497,idle,adl,1,real_hardware
0.98,0.082,0.984,-0.201,8.875,-16.875,-8.25,553.869246592497,idle,adl,1,real_hardware
0.985,0.054,0.978,-0.187,19.75,-25.375,-6.75,553.869246592497,idle,adl,1,real_hardware
0.99,0.033,0.978,-0.189,9.625,-18.0,-8.125,553.8740987197542,idle,adl,1,real_hardware
0.995,0.025,0.982,-0.191,12.25,-7.75,-2.125,553.869246592497,idle,adl,1,real_hardware
1.0,0.023,0.984,-0.189,13.375,-12.625,-3.0,553.8590183470269,idle,adl,1,real_hardware
1.005,0.021,0.984,-0.185,13.625,-15.0,-3.375,553.869246592497,idle,adl,1,real_hardware
1.01,0.021,0.984,-0.197,10.0,-7.875,-4.375,553.869246592497,idle,adl,1,real_hardware
1.015,0.023,0.986,-0.197,11.75,-4.625,-2.5,553.8541663521817,idle,adl,1,real_hardware
1.02,0.023,0.99,-0.203,9.0,-1.125,-6.625,553.869246592497,idle,adl,1,real_hardware
1.025,0.025,0.992,-0.216,8.25,-2.875,-5.625,553.869246592497,idle,adl,1,real_hardware
1.03,0.031,0.986,-0.21,12.125,-10.5,0.25,553.869246592497,idle,adl,1,real_hardware
1.035,0.041,0.986,-0.21,10.0,-13.0,-0.5,553.8740987197542,idle,adl,1,real_hardware
1.04,0.068,0.984,-0.208,11.875,-3.5,-5.125,553.869246592497,idle,adl,1,real_hardware
1.045,0.095,0.982,-0.208,9.625,-15.875,-0.625,553.869246592497,idle,adl,1,real_hardware
1.05,0.109,0.976,-0.207,13.625,-1.5,-12.75,553.8541663521817,idle,adl,1,real_hardware
1.055,0.13,0.966,-0.205,1.5,-12.125,1.5,553.869246592497,idle,adl,1,real_hardware
1.06,0.14,0.958,-0.199,11.25,0.0,0.125,553.869246592497,idle,adl,1,real_hardware
1.065,0.154,0.958,-0.203,11.125,-3.875,-4.375,553.869246592497,idle,adl,1,real_hardware
1.07,0.154,0.964,-0.201,3.5,-8.5,-3.25,553.869246592497,idle,adl,1,real_hardware
1.075,0.142,0.962,-0.208,5.125,-5.25,-7.375,553.869246592497,idle,adl,1,real_hardware
1.08,0.142,0.974,-0.203,-2.125,-3.75,-3.0,553.8643945193187,idle,adl,1,real_hardware
1.085,0.132,0.98,-0.21,2.375,-2.75,3.625,553.869246592497,idle,adl,1,real_hardware
1.09,0.125,0.986,-0.216,-6.625,-8.375,-8.5,553.8843268408913,idle,adl,1,real_hardware
1.095,0.113,0.996,-0.23,0.25,-15.5,-2.625,553.869246592497,idle,adl,1,real_hardware
1.1,0.097,1.001,-0.238,10.625,-21.625,-6.625,553.869246592497,idle,adl,1,real_hardware
1.105,0.083,0.996,-0.25,7.25,-11.0,-3.375,553.869246592497,idle,adl,1,real_hardware
1.11,0.078,0.992,-0.251,5.25,-12.625,-5.5,553.869246592497,idle,adl,1,real_hardware
1.115,0.068,0.996,-0.261,-0.625,-14.625,0.375,553.869246592497,idle,adl,1,real_hardware
1.12,0.062,0.99,-0.267,0.0,-11.375,-2.25,553.869246592497,idle,adl,1,real_hardware
1.125,0.056,0.986,-0.273,-0.25,-12.625,-5.5,553.869246592497,idle,adl,1,real_hardware
1.13,0.058,0.984,-0.285,0.625,-9.25,-3.5,553.8643945193187,idle,adl,1,real_hardware
1.135,0.06,0.988,-0.294,7.875,-15.0,-8.875,553.8843268408913,idle,adl,1,real_hardware
1.14,0.052,0.992,-0.294,13.125,-15.75,-12.5,553.8843268408913,idle,adl,1,real_hardware
1.145,0.044,0.986,-0.289,15.375,-12.375,-3.875,553.869246592497,idle,adl,1,real_hardware
1.15,0.041,0.988,-0.302,1.125,-18.25,-6.0,553.869246592497,idle,adl,1,real_hardware
1.155,0.039,0.996,-0.304,9.25,-8.0,-7.875,553.869246592497,idle,adl,1,real_hardware
1.16,0.041,1.003,-0.306,7.375,-11.75,-3.875,553.8590183470269,idle,adl,1,real_hardware
1.165,0.042,0.992,-0.304,18.625,-4.125,-7.5,553.8541663521817,idle,adl,1,real_hardware
1.17,0.062,0.982,-0.306,14.0,-5.25,-7.5,553.8740987197542,idle,adl,1,real_hardware
1.175,0.064,0.98,-0.292,17.5,-3.625,-18.5,553.8740987197542,idle,adl,1,real_hardware
1.18,0.074,0.98,-0.292,11.125,-8.5,-10.875,553.8740987197542,idle,adl,1,real_hardware
1.185,0.076,0.984,-0.289,12.375,-2.625,-17.625,553.8740987197542,idle,adl,1,real_hardware
1.19,0.07,0.968,-0.281,16.25,-1.25,-18.625,553.8740987197542,idle,adl,1,real_hardware
1.195,0.058,0.982,-0.281,8.375,-1.375,-19.0,553.8740987197542,idle,adl,1,real_hardware
1.2,0.046,0.994,-0.291,14.625,-2.75,-9.125,553.8590183470269,idle,adl,1,real_hardware
1.205,0.027,1.009,-0.271,16.0,-0.25,-20.25,553.8590183470269,idle,adl,1,real_hardware
1.21,0.025,1.021,-0.251,20.0,3.625,-17.5,553.8590183470269,idle,adl,1,real_hardware
1.215,0.021,1.029,-0.226,21.25,14.0,-18.75,553.8590183470269,idle,adl,1,real_hardware
1.22,0.017,1.042,-0.205,20.625,11.0,-13.875,553.8590183470269,idle,adl,1,real_hardware
1.225,0.0,1.041,-0.181,14.25,12.75,-16.625,553.8590183470269,idle,adl,1,real_hardware
1.23,-0.013,1.041,-0.185,15.25,21.875,-20.375,553.8590183470269,idle,adl,1,real_hardware
1.235,-0.023,1.029,-0.16,15.25,20.25,-23.125,553.8740987197542,idle,adl,1,real_hardware
1.24,-0.05,1.042,-0.134,22.75,26.875,-18.0,553.8740987197542,idle,adl,1,real_hardware
1.245,-0.06,1.05,-0.134,18.0,16.25,-17.625,553.8740987197542,idle,adl,1,real_hardware
1.25,-0.056,1.07,-0.14,12.625,10.375,-13.5,553.8740987197542,idle,adl,1,real_hardware
1.255,-0.06,1.089,-0.144,16.375,16.0,-15.375,553.8789509010912,idle,adl,1,real_hardware
1.26,-0.046,1.126,-0.15,19.375,16.25,-21.75,553.8789509010912,idle,adl,1,real_hardware
1.265,-0.046,1.119,-0.146,20.5,12.25,-15.375,553.8740987197542,idle,adl,1,real_hardware
1.27,-0.023,1.093,-0.144,20.0,9.25,-12.125,553.8789509010912,idle,adl,1,real_hardware
1.275,-0.011,1.058,-0.164,16.125,11.625,-17.0,553.8590183470269,idle,adl,1,real_hardware
1.28,0.011,0.992,-0.193,19.25,11.0,-10.125,553.8590183470269,idle,adl,1,real_hardware
1.285,0.023,0.931,-0.218,14.875,11.875,-6.625,553.8590183470269,idle,adl,1,real_hardware
1.29,0.027,0.888,-0.226,17.25,6.5,-6.125,553.8740987197542,idle,adl,1,real_hardware
1.295,0.031,0.857,-0.234,5.125,-3.75,1.375,553.869246592497,idle,adl,1,real_hardware
1.3,0.056,0.841,-0.261,1.0,-5.75,-1.875,553.869246592497,idle,adl,1,real_hardware
1.305,0.074,0.832,-0.298,6.625,-14.5,11.875,553.8595425002194,idle,adl,1,real_hardware
1.31,0.101,0.849,-0.308,8.125,-20.375,6.5,553.8595425002194,idle,adl,1,real_hardware
1.315,0.126,0.859,-0.314,-8.5,-23.75,14.125,553.8595425002194,idle,adl,1,real_hardware
