t,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,pressure_hpa,label,category,session_num,source
13.63,0.042,-0.992,-0.113,-18.0,-28.875,-21.875,568.6499513368533,standing_up,adl,5,real_hardware
13.635,0.066,-0.972,-0.103,-16.5,-34.875,-20.75,568.6294256655071,standing_up,adl,5,real_hardware
13.64,0.082,-0.97,-0.097,-22.625,-30.625,-10.75,568.6294256655071,standing_up,adl,5,real_hardware
13.645,0.093,-0.96,-0.085,-13.875,-28.5,-11.375,568.6344438386461,standing_up,adl,5,real_hardware
13.65,0.107,-0.947,-0.06,-12.875,-35.25,-14.0,568.6449330269161,standing_up,adl,5,real_hardware
13.655,0.111,-0.921,-0.035,-13.75,-30.5,-13.5,568.6449330269161,standing_up,adl,5,real_hardware
13.66,0.097,-0.906,0.0,-12.75,-30.625,-7.125,568.6604403968591,standing_up,adl,5,real_hardware
13.665,0.056,-0.9,0.039,-5.25,-24.75,-5.125,568.6399147725064,standing_up,adl,5,real_hardware
13.67,0.029,-0.916,0.035,-16.625,-28.75,-3.75,568.6399147725064,standing_up,adl,5,real_hardware
13.675,0.015,-0.947,0.029,-6.125,-22.75,1.625,568.6348965736238,standing_up,adl,5,real_hardware
13.68,-0.035,-0.994,0.023,-16.875,-25.5,8.75,568.6504036699744,standing_up,adl,5,real_hardware
13.685,-0.097,-1.056,0.027,-17.875,-27.5,7.0,568.6554220056526,standing_up,adl,5,real_hardware
13.69,-0.138,-1.103,0.033,-19.0,-24.125,-3.625,568.6709292473327,standing_up,adl,5,real_hardware
13.695,-0.152,-1.085,0.042,-18.875,-18.25,1.625,568.6554220056526,standing_up,adl,5,real_hardware
13.7,-0.144,-1.041,0.021,-21.125,-20.125,-3.0,568.6554220056526,standing_up,adl,5,real_hardware
13.705,-0.109,-0.98,0.021,-13.75,-18.75,-10.375,568.6399147725064,standing_up,adl,5,real_hardware
13.71,-0.074,-0.925,0.019,-23.25,-14.375,-11.375,568.6399147725064,standing_up,adl,5,real_hardware
13.715,-0.037,-0.886,0.013,-16.75,-14.75,-10.25,568.6348965736238,standing_up,adl,5,real_hardware
13.72,-0.019,-0.849,0.015,-10.0,-10.0,-11.375,568.6504036699744,standing_up,adl,5,real_hardware
13.725,0.005,-0.835,0.003,-4.75,-5.875,-18.5,568.6504036699744,standing_up,adl,5,real_hardware
13.73,0.005,-0.851,-0.003,-5.375,-8.875,-11.125,568.6504036699744,standing_up,adl,5,real_hardware
13.735,0.011,-0.9,-0.009,-10.75,-4.125,-10.0,568.6504036699744,standing_up,adl,5,real_hardware
13.74,0.021,-0.925,-0.025,-7.0,-5.75,-9.625,568.6399147725064,standing_up,adl,5,real_hardware
13.745,0.023,-0.941,-0.023,-0.5,-7.625,-5.625,568.6399147725064,standing_up,adl,5,real_hardware
13.75,0.025,-0.925,-0.011,-6.625,1.0,3.25,568.6399147725064,standing_up,adl,5,real_hardware
13.755,0.029,-0.875,0.005,4.5,0.875,11.375,568.6403671652013,standing_up,adl,5,real_hardware
13.76,0.027,-0.808,0.021,7.25,-0.25,9.375,568.6298784302677,standing_up,adl,5,real_hardware
13.765,0.023,-0.775,0.025,18.75,-9.625,13.875,568.6298784302677,standing_up,adl,5,real_hardware
13.77,0.023,-0.748,0.033,18.75,-6.375,13.5,568.6348965736238,standing_up,adl,5,real_hardware
13.775,0.019,-0.74,0.039,20.375,-8.875,13.5,568.6453853898241,standing_up,adl,5,real_hardware
13.78,0.013,-0.75,0.052,29.875,-3.125,16.875,568.6348965736238,standing_up,adl,5,real_hardware
13.785,0.011,-0.787,0.05,20.375,-8.25,21.625,568.6504036699744,standing_up,adl,5,real_hardware
13.79,0.005,-0.888,0.046,22.125,-5.375,15.375,568.6348965736238,standing_up,adl,5,real_hardware
13.795,0.011,-0.986,-0.007,25.375,-9.75,8.625,568.6399147725064,standing_up,adl,5,real_hardware
13.8,0.009,-1.054,-0.044,30.375,-9.125,22.25,568.6399147725064,standing_up,adl,5,real_hardware
13.805,0.023,-1.109,-0.062,28.625,-17.375,21.375,568.6449330269161,standing_up,adl,5,real_hardware
13.81,0.033,-1.144,-0.074,31.625,-21.0,25.25,568.6294256655071,standing_up,adl,5,real_hardware
13.815,0.035,-1.181,-0.05,34.125,-23.5,29.0,568.6089003318161,standing_up,adl,5,real_hardware
13.82,0.027,-1.214,-0.025,39.875,-23.25,28.5,568.6244075478943,standing_up,adl,5,real_hardware
13.825,0.023,-1.214,-0.007,47.25,-21.375,29.875,568.6089003318161,standing_up,adl,5,real_hardware
13.83,0.013,-1.203,-0.033,39.25,-25.0,30.5,568.6139183126322,standing_up,adl,5,real_hardware
13.835,-0.011,-1.197,-0.058,45.875,-19.125,40.75,568.6139183126322,standing_up,adl,5,real_hardware
13.84,-0.06,-1.207,-0.037,48.75,-18.5,30.625,568.6139183126322,standing_up,adl,5,real_hardware
13.845,-0.097,-1.164,-0.029,59.25,-18.75,31.75,568.5984109682915,standing_up,adl,5,real_hardware
13.85,-0.093,-1.154,-0.062,61.25,-21.125,41.125,568.5984109682915,standing_up,adl,5,real_hardware
13.855,-0.105,-1.13,-0.052,60.375,-19.0,39.625,568.5984109682915,standing_up,adl,5,real_hardware
13.86,-0.117,-1.117,-0.013,61.875,-25.5,43.875,568.5984109682915,standing_up,adl,5,real_hardware
13.865,-0.164,-1.111,0.05,68.875,-19.25,35.5,568.5829036324848,standing_up,adl,5,real_hardware
13.87,-0.166,-1.068,0.078,76.625,-32.125,42.375,568.5879213952301,standing_up,adl,5,real_hardware
13.875,-0.199,-1.103,0.103,77.5,-24.875,41.375,568.5879213952301,standing_up,adl,5,real_hardware
13.88,-0.197,-1.162,0.101,75.75,-19.875,39.875,568.5724139311599,standing_up,adl,5,real_hardware
13.885,-0.203,-1.23,0.107,78.875,-16.625,36.5,568.5724139311599,standing_up,adl,5,real_hardware
13.89,-0.23,-1.306,0.167,84.0,-23.0,53.125,568.5724139311599,standing_up,adl,5,real_hardware
13.895,-0.214,-1.33,0.193,86.625,-14.625,45.75,568.556906475624,standing_up,adl,5,real_hardware
13.9,-0.177,-1.291,0.195,90.0,-10.625,49.375,568.5518889864738,standing_up,adl,5,real_hardware
13.905,-0.152,-1.212,0.197,98.375,-15.25,53.875,568.5518889864738,standing_up,adl,5,real_hardware
13.91,-0.158,-1.162,0.255,95.5,-5.25,65.5,568.5363816762695,standing_up,adl,5,real_hardware
13.915,-0.187,-1.181,0.255,115.0,-8.375,59.875,568.556906475624,standing_up,adl,5,real_hardware
13.92,-0.251,-1.166,0.277,112.625,-3.5,53.625,568.5518889864738,standing_up,adl,5,real_hardware
13.925,-0.287,-1.146,0.285,111.75,-1.125,58.25,568.5413990286223,standing_up,adl,5,real_hardware
13.93,-0.328,-1.148,0.326,117.625,-2.375,57.125,568.5413990286223,standing_up,adl,5,real_hardware
13.935,-0.351,-1.148,0.376,120.0,-1.25,52.75,568.5413990286223,standing_up,adl,5,real_hardware
13.94,-0.417,-1.203,0.375,119.5,-8.875,59.375,568.5258915901549,standing_up,adl,5,real_hardware
13.945,-0.433,-1.142,0.378,123.125,7.375,46.25,568.5103841602217,standing_up,adl,5,real_hardware
13.95,-0.439,-1.162,0.378,121.5,7.125,45.25,568.4948767388228,standing_up,adl,5,real_hardware
13.955,-0.435,-1.205,0.402,124.5,-1.25,47.875,568.4948767388228,standing_up,adl,5,real_hardware
13.96,-0.437,-1.203,0.417,122.75,14.375,50.5,568.479369325958,standing_up,adl,5,real_hardware
13.965,-0.416,-1.216,0.404,133.25,15.625,53.375,568.4638619216277,standing_up,adl,5,real_hardware
13.97,-0.363,-1.191,0.38,134.875,19.125,55.0,568.4483545258314,standing_up,adl,5,real_hardware
13.975,-0.302,-1.154,0.378,140.875,21.75,57.0,568.4328471385695,standing_up,adl,5,real_hardware
13.98,-0.275,-1.138,0.447,144.875,27.375,63.0,568.4018323896483,standing_up,adl,5,real_hardware
13.985,-0.267,-1.117,0.464,158.25,30.5,71.375,568.4018323896483,standing_up,adl,5,real_hardware
13.99,-0.261,-1.125,0.494,159.25,35.25,79.125,568.3658018272722,standing_up,adl,5,real_hardware
13.995,-0.22,-1.181,0.531,166.75,27.25,77.5,568.350294619477,standing_up,adl,5,real_hardware
14.0,-0.183,-1.164,0.478,159.625,24.5,76.75,568.334787420216,standing_up,adl,5,real_hardware
14.005,-0.162,-1.167,0.5,171.25,34.25,66.75,568.3242956666949,standing_up,adl,5,real_hardware
14.01,-0.14,-1.195,0.611,169.375,28.625,75.0,568.3087883477068,standing_up,adl,5,real_hardware
14.015,-0.115,-1.105,0.496,171.5,23.125,74.75,568.2932810372531,standing_up,adl,5,real_hardware
14.02,-0.134,-1.082,0.511,159.625,17.5,71.25,568.2777737353338,standing_up,adl,5,real_hardware
14.025,-0.15,-1.052,0.574,158.625,28.875,70.625,568.2622664419486,standing_up,adl,5,real_hardware
14.03,-0.222,-1.05,0.552,145.875,23.875,69.875,568.2467591570976,standing_up,adl,5,real_hardware
14.035,-0.271,-1.06,0.546,143.75,24.375,73.0,568.2312518807809,standing_up,adl,5,real_hardware
14.04,-0.339,-1.07,0.537,148.375,19.5,67.5,568.2157446129984,standing_up,adl,5,real_hardware
14.045,-0.378,-1.029,0.523,133.625,18.0,82.625,568.2002373537503,standing_up,adl,5,real_hardware
14.05,-0.417,-1.078,0.535,139.125,20.125,73.25,568.1797158969812,standing_up,adl,5,real_hardware
14.055,-0.423,-1.056,0.537,134.75,24.625,79.625,568.159194777818,standing_up,adl,5,real_hardware
14.06,-0.41,-1.001,0.589,143.875,26.0,71.625,568.1436878177585,standing_up,adl,5,real_hardware
14.065,-0.439,-0.955,0.591,128.0,34.0,76.75,568.123167181521,standing_up,adl,5,real_hardware
14.07,-0.457,-0.964,0.601,132.25,38.25,69.375,568.1076603753197,standing_up,adl,5,real_hardware
14.075,-0.474,-0.945,0.607,133.25,39.0,73.75,568.0921535776525,standing_up,adl,5,real_hardware
14.08,-0.453,-0.939,0.626,127.875,42.5,76.75,568.0611400079192,standing_up,adl,5,real_hardware
14.085,-0.466,-0.921,0.609,117.125,48.875,75.0,568.0456332358534,standing_up,adl,5,real_hardware
14.09,-0.478,-0.886,0.611,133.5,41.0,74.5,568.0251136638224,standing_up,adl,5,real_hardware
14.095,-0.48,-0.863,0.572,127.5,34.375,80.25,568.014619717323,standing_up,adl,5,real_hardware
14.1,-0.455,-0.867,0.527,129.75,34.125,75.125,567.9991129708584,standing_up,adl,5,real_hardware
14.105,-0.46,-0.843,0.474,139.625,22.5,67.75,567.9836062329277,standing_up,adl,5,real_hardware
14.11,-0.423,-0.832,0.447,133.5,35.875,67.125,567.9680995035309,standing_up,adl,5,real_hardware
14.115,-0.398,-0.853,0.431,127.125,28.0,61.625,567.9680995035309,standing_up,adl,5,real_hardware
14.12,-0.371,-0.88,0.443,125.75,30.125,59.125,567.9525927826678,standing_up,adl,5,real_hardware
14.125,-0.378,-0.884,0.419,118.625,32.625,58.875,567.9525927826678,standing_up,adl,5,real_hardware
14.13,-0.386,-0.863,0.41,111.75,26.5,49.5,567.9370860703385,standing_up,adl,5,real_hardware
14.135,-0.408,-0.855,0.404,106.0,20.375,51.625,567.9525927826678,standing_up,adl,5,real_hardware
14.14,-0.4,-0.843,0.416,99.375,19.625,53.75,567.9525927826678,standing_up,adl,5,real_hardware
14.145,-0.406,-0.824,0.41,95.75,15.75,43.5,567.9525927826678,standing_up,adl,5,real_hardware
14.15,-0.402,-0.82,0.423,80.125,5.75,48.0,567.9525927826678,standing_up,adl,5,real_hardware
14.155,-0.39,-0.794,0.46,80.0,1.0,47.5,567.9525927826678,standing_up,adl,5,real_hardware
14.16,-0.371,-0.773,0.492,78.125,6.125,43.625,567.9525927826678,standing_up,adl,5,real_hardware
14.165,-0.378,-0.773,0.525,71.0,4.25,40.375,567.9525927826678,standing_up,adl,5,real_hardware
14.17,-0.392,-0.751,0.539,64.875,-12.25,46.25,567.9370860703385,standing_up,adl,5,real_hardware
14.175,-0.402,-0.72,0.537,66.0,1.375,38.25,567.9265912729894,standing_up,adl,5,real_hardware
14.18,-0.425,-0.724,0.537,61.875,-13.0,33.125,567.9265912729894,standing_up,adl,5,real_hardware
14.185,-0.439,-0.724,0.552,56.25,-11.0,33.125,567.9420981135736,standing_up,adl,5,real_hardware
14.19,-0.437,-0.72,0.558,55.75,-20.125,37.0,567.9265912729894,standing_up,adl,5,real_hardware
14.195,-0.437,-0.724,0.552,50.75,-15.125,26.0,567.9316032348984,standing_up,adl,5,real_hardware
14.2,-0.425,-0.712,0.544,49.875,-5.25,28.5,567.947110212273,standing_up,adl,5,real_hardware
14.205,-0.421,-0.683,0.533,44.0,-15.375,36.5,567.9626171981814,standing_up,adl,5,real_hardware
14.21,-0.431,-0.648,0.511,31.75,-18.875,36.0,567.978124192624,standing_up,adl,5,real_hardware
14.215,-0.433,-0.646,0.519,43.75,-14.5,30.875,567.9836062329277,standing_up,adl,5,real_hardware
14.22,-0.457,-0.664,0.523,38.0,-7.5,38.25,567.973581492126,standing_up,adl,5,real_hardware
14.225,-0.468,-0.654,0.535,31.875,-17.75,37.75,567.9941004359359,standing_up,adl,5,real_hardware
14.23,-0.486,-0.636,0.539,29.875,-12.625,37.75,568.0096070456123,standing_up,adl,5,real_hardware
14.235,-0.488,-0.64,0.56,38.5,-6.125,33.25,568.0301264723212,standing_up,adl,5,real_hardware
14.24,-0.498,-0.65,0.574,31.875,-12.625,42.375,568.0301264723212,standing_up,adl,5,real_hardware
14.245,-0.509,-0.609,0.597,29.5,-8.125,32.625,568.0506462366139,standing_up,adl,5,real_hardware
14.25,-0.507,-0.605,0.625,31.375,-7.875,39.75,568.0661531454699,standing_up,adl,5,real_hardware
14.255,-0.525,-0.603,0.65,33.375,-6.625,34.125,568.0866733926771,standing_up,adl,5,real_hardware
14.26,-0.531,-0.607,0.673,24.375,-13.0,45.375,568.0866733926771,standing_up,adl,5,real_hardware
14.265,-0.539,-0.619,0.722,30.125,-10.125,45.25,568.117687526642,standing_up,adl,5,real_hardware
14.27,-0.552,-0.517,0.523,33.625,-14.25,38.375,568.1331946064257,standing_up,adl,5,real_hardware
14.275,-0.609,-0.527,0.748,22.625,-12.25,38.25,568.1331946064257,standing_up,adl,5,real_hardware
14.28,-0.589,-0.568,0.773,20.125,-15.125,32.375,568.153715627211,standing_up,adl,5,real_hardware
14.285,-0.587,-0.593,0.785,15.625,-9.625,35.5,568.153715627211,standing_up,adl,5,real_hardware
14.29,-0.578,-0.589,0.806,18.0,-15.125,37.875,568.1847301030361,standing_up,adl,5,real_hardware
14.295,-0.57,-0.578,0.804,9.375,-4.125,29.375,568.1847301030361,standing_up,adl,5,real_hardware
14.3,-0.576,-0.578,0.802,6.75,-5.625,30.0,568.2157446129984,standing_up,adl,5,real_hardware
14.305,-0.576,-0.574,0.802,6.625,-9.5,23.25,568.2157446129984,standing_up,adl,5,real_hardware
14.31,-0.591,-0.57,0.787,8.375,-4.375,25.25,568.2157446129984,standing_up,adl,5,real_hardware
14.315,-0.597,-0.589,0.773,11.25,-3.125,21.75,568.2312518807809,standing_up,adl,5,real_hardware
14.32,-0.609,-0.583,0.763,-7.25,-3.625,24.375,568.2467591570976,standing_up,adl,5,real_hardware
14.325,-0.605,-0.585,0.75,0.25,-1.375,24.375,568.2572515519223,standing_up,adl,5,real_hardware
14.33,-0.603,-0.582,0.751,-0.5,-10.0,28.875,568.2727587085128,standing_up,adl,5,real_hardware
14.335,-0.58,-0.595,0.767,0.0,1.625,23.375,568.2727587085128,standing_up,adl,5,real_hardware
14.34,-0.578,-0.599,0.787,-12.875,-3.0,26.5,568.2882658736376,standing_up,adl,5,real_hardware
14.345,-0.582,-0.599,0.796,-3.5,-2.0,16.875,568.3037730472962,standing_up,adl,5,real_hardware
14.35,-0.562,-0.568,0.789,-8.625,-6.125,20.5,568.3037730472962,standing_up,adl,5,real_hardware
14.355,-0.572,-0.556,0.777,-12.125,-5.875,24.875,568.3192802294891,standing_up,adl,5,real_hardware
14.36,-0.541,-0.546,0.779,-11.25,0.75,14.625,568.334787420216,standing_up,adl,5,real_hardware
14.365,-0.535,-0.531,0.75,-16.75,8.125,19.75,568.3708176748642,standing_up,adl,5,real_hardware
14.37,-0.537,-0.531,0.742,-15.125,-0.25,15.75,568.3708176748642,standing_up,adl,5,real_hardware
14.375,-0.544,-0.537,0.728,-12.0,-0.5,10.875,568.3863250279891,standing_up,adl,5,real_hardware
14.38,-0.556,-0.531,0.707,-21.0,8.875,13.375,568.3863250279891,standing_up,adl,5,real_hardware
14.385,-0.533,-0.537,0.693,-18.0,-1.5,13.125,568.4018323896483,standing_up,adl,5,real_hardware
14.39,-0.544,-0.542,0.683,-16.125,5.375,15.625,568.4173397598418,standing_up,adl,5,real_hardware
14.395,-0.548,-0.55,0.677,-13.5,10.625,13.5,568.4328471385695,standing_up,adl,5,real_hardware
14.4,-0.562,-0.542,0.656,-16.75,1.625,15.375,568.4483545258314,standing_up,adl,5,real_hardware
14.405,-0.55,-0.537,0.652,-11.0,9.625,9.0,568.4588452532593,standing_up,adl,5,real_hardware
14.41,-0.554,-0.537,0.662,-11.375,6.25,10.625,568.4638619216277,standing_up,adl,5,real_hardware
14.415,-0.533,-0.537,0.656,-11.25,5.375,12.75,568.4948767388228,standing_up,adl,5,real_hardware
14.42,-0.529,-0.542,0.666,-15.25,12.625,13.5,568.4948767388228,standing_up,adl,5,real_hardware
14.425,-0.519,-0.556,0.642,-15.5,17.625,19.25,568.5053670814631,standing_up,adl,5,real_hardware
14.43,-0.523,-0.558,0.65,-18.375,11.125,6.75,568.5208743745992,standing_up,adl,5,real_hardware
14.435,-0.511,-0.548,0.646,-15.375,16.5,-2.375,568.5363816762695,standing_up,adl,5,real_hardware
14.44,-0.494,-0.552,0.63,-23.625,17.0,8.125,568.5363816762695,standing_up,adl,5,real_hardware
14.445,-0.478,-0.552,0.63,-18.625,21.5,2.75,568.5673963052124,standing_up,adl,5,real_hardware
14.45,-0.484,-0.546,0.648,-21.0,21.125,-8.5,568.5673963052124,standing_up,adl,5,real_hardware
14.455,-0.474,-0.548,0.615,-31.5,21.375,-5.125,568.5623787347852,standing_up,adl,5,real_hardware
14.46,-0.472,-0.554,0.621,-32.625,19.125,-2.375,568.5933931242718,standing_up,adl,5,real_hardware
14.465,-0.455,-0.544,0.599,-34.375,22.125,-7.75,568.6089003318161,standing_up,adl,5,real_hardware
14.47,-0.449,-0.537,0.589,-37.0,18.375,-3.125,568.5933931242718,standing_up,adl,5,real_hardware
14.475,-0.441,-0.539,0.558,-37.75,24.625,-12.5,568.5933931242718,standing_up,adl,5,real_hardware
14.48,-0.429,-0.531,0.556,-39.0,24.0,-8.25,568.5933931242718,standing_up,adl,5,real_hardware
14.485,-0.408,-0.527,0.544,-38.0,19.625,-16.5,568.6089003318161,standing_up,adl,5,real_hardware
14.49,-0.402,-0.541,0.544,-42.5,23.375,-13.625,568.6244075478943,standing_up,adl,5,real_hardware
14.495,-0.384,-0.517,0.525,-41.25,19.0,-21.125,568.6399147725064,standing_up,adl,5,real_hardware
14.5,-0.367,-0.521,0.511,-46.375,15.0,-15.0,568.6504036699744,standing_up,adl,5,real_hardware
14.505,-0.345,-0.496,0.48,-40.875,19.125,-28.375,568.6504036699744,standing_up,adl,5,real_hardware
14.51,-0.351,-0.517,0.462,-48.75,19.625,-24.125,568.6659107748587,standing_up,adl,5,real_hardware
14.515,-0.353,-0.527,0.437,-49.125,13.375,-27.625,568.6659107748587,standing_up,adl,5,real_hardware
14.52,-0.345,-0.527,0.433,-48.25,15.125,-22.375,568.6763993345378,standing_up,adl,5,real_hardware
14.525,-0.349,-0.519,0.433,-47.625,23.25,-27.0,568.6763993345378,standing_up,adl,5,real_hardware
14.53,-0.355,-0.515,0.419,-46.5,12.75,-27.5,568.6969250102288,standing_up,adl,5,real_hardware
14.535,-0.359,-0.515,0.414,-45.5,22.75,-31.125,568.6763993345378,standing_up,adl,5,real_hardware
14.54,-0.357,-0.511,0.416,-45.875,15.75,-31.5,568.6814178882769,standing_up,adl,5,real_hardware
14.545,-0.347,-0.511,0.412,-52.625,15.75,-32.25,568.6763993345378,standing_up,adl,5,real_hardware
14.55,-0.347,-0.5,0.425,-62.75,14.125,-28.5,568.6814178882769,standing_up,adl,5,real_hardware
14.555,-0.339,-0.492,0.419,-64.25,9.125,-34.0,568.6969250102288,standing_up,adl,5,real_hardware
14.56,-0.335,-0.482,0.423,-61.0,16.375,-43.5,568.6969250102288,standing_up,adl,5,real_hardware
14.565,-0.333,-0.48,0.431,-61.25,7.75,-29.375,568.7019437562946,standing_up,adl,5,real_hardware
14.57,-0.332,-0.484,0.433,-59.875,7.5,-41.25,568.7019437562946,standing_up,adl,5,real_hardware
14.575,-0.339,-0.49,0.429,-60.0,7.5,-38.25,568.7019437562946,standing_up,adl,5,real_hardware
14.58,-0.333,-0.496,0.433,-68.625,5.5,-31.875,568.706962557893,standing_up,adl,5,real_hardware
14.585,-0.337,-0.492,0.449,-67.75,9.625,-44.125,568.7019437562946,standing_up,adl,5,real_hardware
14.59,-0.343,-0.486,0.445,-70.375,3.625,-36.75,568.6864364975467,standing_up,adl,5,real_hardware
14.595,-0.33,-0.49,0.458,-65.25,4.375,-40.875,568.6914551623477,standing_up,adl,5,real_hardware
14.6,-0.33,-0.492,0.462,-63.625,-0.625,-45.875,568.706962557893,standing_up,adl,5,real_hardware
14.605,-0.322,-0.494,0.478,-58.125,-1.5,-36.75,568.706962557893,standing_up,adl,5,real_hardware
14.61,-0.335,-0.501,0.476,-57.375,-6.375,-39.25,568.6914551623477,standing_up,adl,5,real_hardware
14.615,-0.341,-0.509,0.492,-54.75,-5.25,-35.125,568.706962557893,standing_up,adl,5,real_hardware
14.62,-0.355,-0.517,0.5,-53.125,-5.25,-35.125,568.706962557893,standing_up,adl,5,real_hardware
14.625,-0.371,-0.533,0.496,-58.5,-12.75,-34.375,568.7224699619725,standing_up,adl,5,real_hardware
14.63,-0.369,-0.552,0.494,-54.875,-7.25,-34.375,568.7224699619725,standing_up,adl,5,real_hardware
14.635,-0.376,-0.564,0.5,-49.25,-15.625,-40.375,568.7224699619725,standing_up,adl,5,real_hardware
14.64,-0.388,-0.568,0.503,-51.625,-5.0,-29.375,568.706962557893,standing_up,adl,5,real_hardware
14.645,-0.406,-0.568,0.5,-48.625,-3.875,-38.0,568.706962557893,standing_up,adl,5,real_hardware
14.65,-0.394,-0.568,0.507,-48.125,-9.875,-28.125,568.7019437562946,standing_up,adl,5,real_hardware
14.655,-0.408,-0.603,0.5,-50.75,-10.0,-33.875,568.7019437562946,standing_up,adl,5,real_hardware
14.66,-0.441,-0.619,0.507,-45.25,-7.875,-28.875,568.706962557893,standing_up,adl,5,real_hardware
14.665,-0.445,-0.632,0.505,-53.5,-4.125,-26.125,568.706962557893,standing_up,adl,5,real_hardware
14.67,-0.455,-0.646,0.505,-56.125,-0.75,-34.5,568.706962557893,standing_up,adl,5,real_hardware
14.675,-0.462,-0.664,0.496,-53.5,-6.625,-33.25,568.706962557893,standing_up,adl,5,real_hardware
14.68,-0.47,-0.685,0.496,-53.375,-14.75,-26.5,568.706962557893,standing_up,adl,5,real_hardware
14.685,-0.472,-0.695,0.503,-51.25,-2.875,-32.25,568.706962557893,standing_up,adl,5,real_hardware
14.69,-0.46,-0.701,0.501,-58.875,6.125,-39.875,568.706962557893,standing_up,adl,5,real_hardware
14.695,-0.445,-0.701,0.507,-50.5,-0.5,-32.5,568.706962557893,standing_up,adl,5,real_hardware
14.7,-0.433,-0.707,0.517,-51.125,-5.5,-41.0,568.706962557893,standing_up,adl,5,real_hardware
14.705,-0.441,-0.714,0.533,-52.5,-6.875,-35.875,568.6914551623477,standing_up,adl,5,real_hardware
14.71,-0.41,-0.736,0.509,-48.125,-4.75,-34.625,568.7119814150245,standing_up,adl,5,real_hardware
14.715,-0.406,-0.728,0.513,-53.75,0.0,-38.25,568.6964738826804,standing_up,adl,5,real_hardware
14.72,-0.402,-0.748,0.513,-47.5,-4.75,-38.875,568.6809663588705,standing_up,adl,5,real_hardware
14.725,-0.408,-0.751,0.505,-55.0,1.75,-33.75,568.6964738826804,standing_up,adl,5,real_hardware
14.73,-0.423,-0.757,0.501,-49.25,-1.125,-49.0,568.706962557893,standing_up,adl,5,real_hardware
14.735,-0.431,-0.74,0.509,-59.875,-8.625,-38.75,568.706962557893,standing_up,adl,5,real_hardware
14.74,-0.425,-0.748,0.501,-62.25,-0.25,-43.875,568.706962557893,standing_up,adl,5,real_hardware
14.745,-0.429,-0.761,0.486,-58.375,1.5,-41.375,568.706962557893,standing_up,adl,5,real_hardware
14.75,-0.427,-0.769,0.476,-58.125,-1.75,-45.125,568.706962557893,standing_up,adl,5,real_hardware
14.755,-0.431,-0.783,0.466,-52.5,4.25,-43.0,568.706962557893,standing_up,adl,5,real_hardware
14.76,-0.435,-0.787,0.451,-60.375,3.25,-39.25,568.706962557893,standing_up,adl,5,real_hardware
14.765,-0.433,-0.804,0.439,-64.25,4.75,-34.5,568.7119814150245,standing_up,adl,5,real_hardware
14.77,-0.431,-0.791,0.433,-59.75,2.375,-36.25,568.6964738826804,standing_up,adl,5,real_hardware
14.775,-0.433,-0.8,0.433,-65.875,0.0,-36.75,568.7119814150245,standing_up,adl,5,real_hardware
14.78,-0.427,-0.804,0.435,-63.875,-0.125,-46.25,568.706962557893,standing_up,adl,5,real_hardware
14.785,-0.421,-0.808,0.431,-69.625,0.25,-33.375,568.7119814150245,standing_up,adl,5,real_hardware
14.79,-0.398,-0.822,0.431,-66.875,5.75,-30.625,568.706962557893,standing_up,adl,5,real_hardware
14.795,-0.38,-0.843,0.419,-67.0,0.125,-47.875,568.706962557893,standing_up,adl,5,real_hardware
14.8,-0.376,-0.8,0.439,-70.625,2.25,-46.375,568.706962557893,standing_up,adl,5,real_hardware
14.805,-0.369,-0.8,0.431,-64.25,5.25,-43.75,568.706962557893,standing_up,adl,5,real_hardware
14.81,-0.369,-0.798,0.437,-62.5,2.375,-35.125,568.7119814150245,standing_up,adl,5,real_hardware
14.815,-0.361,-0.798,0.435,-52.5,4.25,-41.125,568.706962557893,standing_up,adl,5,real_hardware
14.82,-0.349,-0.804,0.427,-56.375,3.75,-35.75,568.706962557893,standing_up,adl,5,real_hardware
14.825,-0.339,-0.824,0.414,-59.625,-2.375,-33.375,568.706962557893,standing_up,adl,5,real_hardware
14.83,-0.345,-0.832,0.398,-62.125,3.25,-32.75,568.706962557893,standing_up,adl,5,real_hardware
14.835,-0.343,-0.851,0.373,-62.625,5.0,-42.0,568.7224699619725,standing_up,adl,5,real_hardware
14.84,-0.332,-0.859,0.369,-69.125,-2.75,-35.5,568.7224699619725,standing_up,adl,5,real_hardware
14.845,-0.332,-0.867,0.361,-64.75,11.125,-36.125,568.7174510235766,standing_up,adl,5,real_hardware
14.85,-0.33,-0.853,0.353,-68.25,-0.5,-40.875,568.7174510235766,standing_up,adl,5,real_hardware
14.855,-0.347,-0.833,0.343,-71.875,1.625,-37.375,568.7224699619725,standing_up,adl,5,real_hardware
14.86,-0.353,-0.806,0.361,-62.75,0.875,-37.0,568.7224699619725,standing_up,adl,5,real_hardware
14.865,-0.357,-0.783,0.345,-57.75,1.625,-38.5,568.7329582993924,standing_up,adl,5,real_hardware
14.87,-0.349,-0.771,0.341,-58.375,0.625,-39.125,568.7124321407147,standing_up,adl,5,real_hardware
14.875,-0.353,-0.775,0.33,-51.375,0.0,-32.375,568.7124321407147,standing_up,adl,5,real_hardware
14.88,-0.332,-0.779,0.314,-58.5,3.75,-39.0,568.7074133133862,standing_up,adl,5,real_hardware
14.885,-0.326,-0.757,0.312,-53.375,4.375,-28.75,568.7074133133862,standing_up,adl,5,real_hardware
