t,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,pressure_hpa,label,category,session_num,source
0.105,-0.083,-0.966,0.277,5.125,-17.375,4.0,566.0403896118763,idle,adl,6,real_hardware
0.11,-0.095,-0.962,0.312,-1.625,-16.0,16.375,566.0403896118763,idle,adl,6,real_hardware
0.115,-0.111,-0.941,0.349,-3.0,-1.125,7.625,566.0403896118763,idle,adl,6,real_hardware
0.12,-0.123,-0.931,0.388,4.5,-0.625,14.125,566.0199065431538,idle,adl,6,real_hardware
0.125,-0.128,-0.927,0.419,2.875,-15.375,7.25,566.0199065431538,idle,adl,6,real_hardware
0.13,-0.13,-0.929,0.427,5.625,-10.0,3.625,566.014912848966,idle,adl,6,real_hardware
0.135,-0.138,-0.945,0.435,-6.125,-12.625,9.5,566.0199065431538,idle,adl,6,real_hardware
0.14,-0.152,-0.953,0.427,0.5,-5.75,6.25,566.0199065431538,idle,adl,6,real_hardware
0.145,-0.158,-0.955,0.423,-0.5,-8.5,4.0,566.0199065431538,idle,adl,6,real_hardware
0.15,-0.171,-0.958,0.406,-1.25,-15.125,6.625,566.0199065431538,idle,adl,6,real_hardware
0.155,-0.179,-0.947,0.388,-2.625,-10.125,0.5,566.0044173690271,idle,adl,6,real_hardware
0.16,-0.199,-0.933,0.376,-1.0,-0.125,-2.5,566.0044173690271,idle,adl,6,real_hardware
0.165,-0.216,-0.917,0.359,2.0,-5.875,2.75,566.0199065431538,idle,adl,6,real_hardware
0.17,-0.232,-0.921,0.332,-3.5,-13.0,5.75,566.0199065431538,idle,adl,6,real_hardware
0.175,-0.24,-0.937,0.31,9.5,-14.5,3.375,566.0199065431538,idle,adl,6,real_hardware
0.18,-0.24,-0.947,0.298,-1.0,-4.125,9.875,566.014912848966,idle,adl,6,real_hardware
0.185,-0.228,-0.945,0.298,-0.875,-10.0,2.75,566.035395725796,idle,adl,6,real_hardware
0.19,-0.216,-0.949,0.292,0.25,-4.25,-7.375,566.035395725796,idle,adl,6,real_hardware
0.195,-0.205,-0.957,0.294,-1.75,-11.125,9.875,566.035395725796,idle,adl,6,real_hardware
0.2,-0.195,-0.957,0.298,-5.5,-11.625,2.5,566.035395725796,idle,adl,6,real_hardware
0.205,-0.193,-0.958,0.308,-2.0,2.125,0.5,566.0249002926296,idle,adl,6,real_hardware
0.21,-0.181,-0.958,0.314,-3.0,2.375,0.25,566.0403896118763,idle,adl,6,real_hardware
0.215,-0.175,-0.966,0.326,-6.125,-1.5,6.125,566.0403896118763,idle,adl,6,real_hardware
0.22,-0.175,-0.968,0.335,-4.875,5.125,2.5,566.0403896118763,idle,adl,6,real_hardware
0.225,-0.164,-0.962,0.332,-1.25,8.5,5.625,566.0249002926296,idle,adl,6,real_hardware
0.23,-0.158,-0.97,0.328,-4.0,-1.375,8.25,566.0249002926296,idle,adl,6,real_hardware
0.235,-0.142,-0.97,0.326,-6.625,3.375,-6.875,566.0199065431538,idle,adl,6,real_hardware
0.24,-0.125,-0.98,0.32,-5.375,2.0,10.875,566.0199065431538,idle,adl,6,real_hardware
0.245,-0.113,-0.972,0.314,-2.0,-2.25,4.625,566.0199065431538,idle,adl,6,real_hardware
0.25,-0.099,-0.966,0.308,-10.25,1.875,8.375,566.0199065431538,idle,adl,6,real_hardware
0.255,-0.078,-0.964,0.294,-9.25,2.125,6.5,566.0199065431538,idle,adl,6,real_hardware
0.26,-0.064,-0.953,0.296,-7.875,-1.25,10.5,566.0199065431538,idle,adl,6,real_hardware
0.265,-0.058,-0.957,0.289,5.125,7.0,15.25,566.0199065431538,idle,adl,6,real_hardware
0.27,-0.054,-0.945,0.287,0.0,3.5,6.125,566.0094109818986,idle,adl,6,real_hardware
0.275,-0.06,-0.947,0.283,2.25,-1.125,8.75,566.0144046500569,idle,adl,6,real_hardware
0.28,-0.07,-0.937,0.289,-5.375,-3.375,5.0,566.0094109818986,idle,adl,6,real_hardware
0.285,-0.083,-0.935,0.292,-2.375,3.0,-0.125,566.0094109818986,idle,adl,6,real_hardware
0.29,-0.105,-0.937,0.302,-1.125,4.25,12.875,566.0044173690271,idle,adl,6,real_hardware
0.295,-0.128,-0.941,0.31,-0.125,0.0,10.5,565.9994238114425,idle,adl,6,real_hardware
0.3,-0.162,-0.943,0.32,2.75,5.875,3.375,566.0199065431538,idle,adl,6,real_hardware
0.305,-0.185,-0.931,0.322,-1.5,6.625,14.625,566.0199065431538,idle,adl,6,real_hardware
0.31,-0.195,-0.927,0.337,5.375,8.5,16.875,566.0199065431538,idle,adl,6,real_hardware
0.315,-0.208,-0.921,0.337,1.0,11.625,5.75,566.0199065431538,idle,adl,6,real_hardware
0.32,-0.212,-0.921,0.343,-0.625,14.25,5.0,566.035395725796,idle,adl,6,real_hardware
0.325,-0.21,-0.923,0.333,-10.125,11.375,17.625,566.0403896118763,idle,adl,6,real_hardware
0.33,-0.208,-0.919,0.333,1.875,8.5,12.0,566.0403896118763,idle,adl,6,real_hardware
0.335,-0.193,-0.927,0.332,1.875,7.0,1.375,566.014912848966,idle,adl,6,real_hardware
0.34,-0.171,-0.939,0.328,5.125,6.5,-2.375,566.0099192100656,idle,adl,6,real_hardware
0.345,-0.136,-0.943,0.333,-1.875,3.5,6.375,566.025408119503,idle,adl,6,real_hardware
0.35,-0.109,-0.947,0.337,-2.625,0.125,6.625,566.0304018950051,idle,adl,6,real_hardware
0.355,-0.085,-0.951,0.341,0.5,-7.75,1.875,566.014912848966,idle,adl,6,real_hardware
0.36,-0.052,-0.955,0.359,-3.0,3.125,-4.5,566.0199065431538,idle,adl,6,real_hardware
0.365,-0.029,-0.955,0.371,1.375,-3.375,5.375,566.0199065431538,idle,adl,6,real_hardware
0.37,-0.003,-0.945,0.38,-5.0,-10.125,4.5,566.0199065431538,idle,adl,6,real_hardware
0.375,0.001,-0.939,0.376,1.5,-12.875,3.5,566.0249002926296,idle,adl,6,real_hardware
0.38,0.011,-0.929,0.386,-4.75,-10.375,6.5,566.0249002926296,idle,adl,6,real_hardware
0.385,0.015,-0.921,0.382,-7.125,-16.125,2.875,566.0249002926296,idle,adl,6,real_hardware
0.39,0.013,-0.91,0.39,-7.5,-12.375,10.0,566.0403896118763,idle,adl,6,real_hardware
0.395,0.003,-0.917,0.378,-4.125,-14.875,3.125,566.0558789396389,idle,adl,6,real_hardware
0.4,-0.017,-0.921,0.376,-2.0,-27.25,4.875,566.035395725796,idle,adl,6,real_hardware
0.405,-0.033,-0.935,0.367,-0.25,-21.25,0.25,566.035395725796,idle,adl,6,real_hardware
0.41,-0.05,-0.945,0.363,-8.625,-16.875,5.375,566.0199065431538,idle,adl,6,real_hardware
0.415,-0.058,-0.951,0.373,-0.125,-18.0,-5.75,566.0199065431538,idle,adl,6,real_hardware
0.42,-0.091,-0.962,0.365,-5.125,-22.375,2.625,566.0199065431538,idle,adl,6,real_hardware
0.425,-0.115,-0.976,0.355,-9.75,-27.125,13.125,566.0199065431538,idle,adl,6,real_hardware
0.43,-0.146,-0.986,0.343,-13.625,-21.5,5.0,566.035395725796,idle,adl,6,real_hardware
0.435,-0.16,-0.99,0.341,-11.625,-19.0,6.875,566.0249002926296,idle,adl,6,real_hardware
0.44,-0.173,-0.99,0.328,-7.375,-27.5,6.75,566.0249002926296,idle,adl,6,real_hardware
0.445,-0.179,-0.986,0.312,-9.875,-16.25,-0.375,566.0249002926296,idle,adl,6,real_hardware
0.45,-0.179,-0.972,0.298,-16.875,-18.0,2.25,565.9894368621303,idle,adl,6,real_hardware
0.455,-0.173,-0.966,0.298,-22.0,-12.25,5.75,565.9944303091437,idle,adl,6,real_hardware
0.46,-0.173,-0.947,0.287,-17.0,-6.5,0.0,565.9944303091437,idle,adl,6,real_hardware
0.465,-0.175,-0.921,0.275,-15.625,-11.375,2.75,565.978941416737,idle,adl,6,real_hardware
0.47,-0.185,-0.896,0.267,-16.875,-6.125,5.0,565.9839347824343,idle,adl,6,real_hardware
0.475,-0.191,-0.873,0.275,-19.375,-2.625,-1.75,566.0044173690271,idle,adl,6,real_hardware
0.48,-0.205,-0.828,0.289,-3.875,4.375,4.875,566.0044173690271,idle,adl,6,real_hardware
0.485,-0.21,-0.791,0.285,-16.625,3.875,-3.5,566.0094109818986,idle,adl,6,real_hardware
0.49,-0.208,-0.769,0.289,-5.125,2.75,2.875,566.0094109818986,idle,adl,6,real_hardware
0.495,-0.201,-0.746,0.298,-4.75,7.375,4.25,565.9694636269234,idle,adl,6,real_hardware
0.5,-0.183,-0.74,0.322,-7.375,8.375,9.5,565.9844434704022,idle,adl,6,real_hardware
0.505,-0.175,-0.73,0.371,-7.25,1.875,-2.5,565.9944303091437,idle,adl,6,real_hardware
0.51,-0.181,-0.773,0.423,4.5,9.625,1.875,566.0099192100656,idle,adl,6,real_hardware
0.515,-0.207,-0.81,0.447,11.875,7.625,3.875,566.0099192100656,idle,adl,6,real_hardware
0.52,-0.236,-0.882,0.474,12.625,-0.875,-1.75,565.9944303091437,idle,adl,6,real_hardware
0.525,-0.214,-0.97,0.531,22.25,2.75,-2.0,565.9944303091437,idle,adl,6,real_hardware
0.53,-0.173,-1.039,0.562,16.0,-23.5,-7.0,566.0044173690271,idle,adl,6,real_hardware
0.535,-0.154,-1.083,0.562,19.0,-21.5,-9.25,566.0044173690271,idle,adl,6,real_hardware
0.54,-0.103,-1.101,0.56,19.0,-25.625,-11.0,566.0094109818986,idle,adl,6,real_hardware
0.545,-0.05,-1.064,0.541,5.0,-29.25,-17.0,565.9939216796834,idle,adl,6,real_hardware
0.55,-0.025,-1.017,0.525,5.875,-40.25,-10.75,566.0094109818986,idle,adl,6,real_hardware
0.555,-0.029,-0.978,0.501,3.625,-45.0,-6.875,566.0094109818986,idle,adl,6,real_hardware
0.56,-0.076,-0.964,0.472,-3.375,-45.375,-3.5,566.0094109818986,idle,adl,6,real_hardware
0.565,-0.13,-0.962,0.449,-2.125,-46.0,-10.0,566.0044173690271,idle,adl,6,real_hardware
0.57,-0.154,-0.935,0.435,-5.875,-43.5,-6.875,566.0044173690271,idle,adl,6,real_hardware
0.575,-0.164,-0.917,0.427,-9.875,-34.25,-8.125,565.9994238114425,idle,adl,6,real_hardware
0.58,-0.179,-0.863,0.406,-21.375,-35.375,-0.625,565.9739481063239,idle,adl,6,real_hardware
0.585,-0.195,-0.824,0.38,-5.125,-21.75,-12.25,565.9944303091437,idle,adl,6,real_hardware
0.59,-0.201,-0.783,0.359,-3.75,-15.875,-3.5,565.978941416737,idle,adl,6,real_hardware
0.595,-0.201,-0.773,0.343,-10.375,-5.5,-4.0,565.9944303091437,idle,adl,6,real_hardware
0.6,-0.208,-0.765,0.306,-7.25,-15.25,0.875,566.014912848966,idle,adl,6,real_hardware
0.605,-0.226,-0.767,0.287,0.125,-4.125,-6.5,566.014912848966,idle,adl,6,real_hardware
0.61,-0.25,-0.785,0.273,-1.75,-4.375,5.125,566.014912848966,idle,adl,6,real_hardware
0.615,-0.273,-0.798,0.275,11.5,2.0,0.5,566.014912848966,idle,adl,6,real_hardware
0.62,-0.281,-0.82,0.294,3.375,-1.0,8.75,566.0199065431538,idle,adl,6,real_hardware
0.625,-0.285,-0.841,0.306,-3.0,2.375,2.125,566.0199065431538,idle,adl,6,real_hardware
0.63,-0.277,-0.865,0.333,2.0,5.25,0.75,566.035395725796,idle,adl,6,real_hardware
0.635,-0.277,-0.867,0.343,12.5,7.0,-6.5,566.0199065431538,idle,adl,6,real_hardware
0.64,-0.269,-0.876,0.365,11.75,4.75,1.875,566.014912848966,idle,adl,6,real_hardware
0.645,-0.259,-0.869,0.376,5.75,10.125,-1.75,566.014912848966,idle,adl,6,real_hardware
0.65,-0.244,-0.876,0.392,9.0,7.625,1.0,565.9994238114425,idle,adl,6,real_hardware
0.655,-0.238,-0.871,0.4,11.625,13.375,-7.375,565.9994238114425,idle,adl,6,real_hardware
0.66,-0.214,-0.867,0.396,9.625,9.375,0.5,565.9994238114425,idle,adl,6,real_hardware
0.665,-0.199,-0.865,0.394,13.875,7.875,-5.125,566.0044173690271,idle,adl,6,real_hardware
0.67,-0.187,-0.851,0.4,16.875,7.0,-7.375,566.0044173690271,idle,adl,6,real_hardware
0.675,-0.185,-0.851,0.406,21.375,-0.375,-0.625,566.0044173690271,idle,adl,6,real_hardware
0.68,-0.189,-0.855,0.414,19.75,-1.0,-4.375,566.0094109818986,idle,adl,6,real_hardware
0.685,-0.175,-0.867,0.419,8.875,-2.0,-0.375,566.0094109818986,idle,adl,6,real_hardware
0.69,-0.166,-0.871,0.425,13.5,2.125,-1.875,566.0199065431538,idle,adl,6,real_hardware
0.695,-0.16,-0.888,0.431,16.0,-4.75,-2.375,566.0199065431538,idle,adl,6,real_hardware
0.7,-0.158,-0.902,0.441,18.75,8.875,-9.125,566.0044173690271,idle,adl,6,real_hardware
0.705,-0.156,-0.906,0.455,8.25,6.125,-4.75,565.9994238114425,idle,adl,6,real_hardware
0.71,-0.16,-0.91,0.457,16.625,0.625,-0.875,566.0199065431538,idle,adl,6,real_hardware
0.715,-0.166,-0.917,0.457,3.875,0.625,-5.75,566.0199065431538,idle,adl,6,real_hardware
0.72,-0.171,-0.919,0.451,4.875,3.75,-3.5,566.0199065431538,idle,adl,6,real_hardware
0.725,-0.175,-0.925,0.453,4.625,13.25,-0.625,566.0199065431538,idle,adl,6,real_hardware
0.73,-0.185,-0.931,0.445,0.125,6.0,-0.25,566.0249002926296,idle,adl,6,real_hardware
0.735,-0.183,-0.921,0.429,15.5,11.625,-6.5,566.0094109818986,idle,adl,6,real_hardware
0.74,-0.177,-0.917,0.429,0.25,9.125,4.625,566.0094109818986,idle,adl,6,real_hardware
0.745,-0.167,-0.906,0.423,1.0,4.875,-3.875,566.0199065431538,idle,adl,6,real_hardware
0.75,-0.16,-0.894,0.406,2.375,4.375,-2.125,566.0044173690271,idle,adl,6,real_hardware
0.755,-0.15,-0.894,0.412,6.875,15.625,3.875,566.0044173690271,idle,adl,6,real_hardware
0.76,-0.144,-0.896,0.402,2.625,10.875,9.25,565.9994238114425,idle,adl,6,real_hardware
0.765,-0.132,-0.902,0.398,0.375,9.625,-1.25,566.0044173690271,idle,adl,6,real_hardware
0.77,-0.126,-0.912,0.404,2.5,7.5,-0.875,566.0044173690271,idle,adl,6,real_hardware
0.775,-0.125,-0.912,0.396,-2.0,1.5,5.375,566.0094109818986,idle,adl,6,real_hardware
0.78,-0.123,-0.923,0.406,2.125,5.25,-0.25,566.0094109818986,idle,adl,6,real_hardware
0.785,-0.123,-0.921,0.4,1.625,5.5,2.25,566.0144046500569,idle,adl,6,real_hardware
0.79,-0.134,-0.914,0.386,7.75,1.125,-9.625,566.0144046500569,idle,adl,6,real_hardware
0.795,-0.14,-0.91,0.375,-6.875,0.875,3.625,566.0144046500569,idle,adl,6,real_hardware
0.8,-0.142,-0.898,0.375,0.375,9.625,-5.625,566.0144046500569,idle,adl,6,real_hardware
0.805,-0.146,-0.886,0.38,4.875,5.0,1.625,566.0094109818986,idle,adl,6,real_hardware
0.81,-0.154,-0.878,0.378,7.0,11.0,1.625,566.0044173690271,idle,adl,6,real_hardware
0.815,-0.164,-0.878,0.375,5.875,10.625,-5.625,566.0199065431538,idle,adl,6,real_hardware
0.82,-0.167,-0.873,0.378,6.25,-0.375,5.125,566.0249002926296,idle,adl,6,real_hardware
0.825,-0.175,-0.875,0.371,11.125,0.75,-5.25,566.0249002926296,idle,adl,6,real_hardware
0.83,-0.175,-0.88,0.386,8.25,-5.0,1.125,566.0249002926296,idle,adl,6,real_hardware
0.835,-0.171,-0.882,0.386,-1.625,-1.5,5.75,566.0094109818986,idle,adl,6,real_hardware
0.84,-0.173,-0.896,0.388,0.125,-0.5,3.625,566.0094109818986,idle,adl,6,real_hardware
0.845,-0.173,-0.91,0.388,1.125,5.75,8.75,566.0249002926296,idle,adl,6,real_hardware
0.85,-0.175,-0.912,0.39,2.125,6.875,-1.125,566.0249002926296,idle,adl,6,real_hardware
0.855,-0.175,-0.921,0.392,8.125,-3.875,0.625,566.0249002926296,idle,adl,6,real_hardware
0.86,-0.177,-0.929,0.406,-0.125,4.75,13.125,566.0403896118763,idle,adl,6,real_hardware
0.865,-0.175,-0.937,0.41,2.625,1.75,-2.375,566.0403896118763,idle,adl,6,real_hardware
0.87,-0.169,-0.941,0.404,0.25,4.25,-4.625,566.0249002926296,idle,adl,6,real_hardware
0.875,-0.167,-0.941,0.406,-4.875,1.625,4.0,566.0249002926296,idle,adl,6,real_hardware
0.88,-0.156,-0.939,0.398,-4.25,1.125,-0.75,566.0199065431538,idle,adl,6,real_hardware
0.885,-0.15,-0.935,0.402,-6.5,-1.5,1.625,566.0199065431538,idle,adl,6,real_hardware
0.89,-0.134,-0.935,0.4,2.375,-3.625,-3.75,566.0199065431538,idle,adl,6,real_hardware
0.895,-0.128,-0.925,0.4,-1.625,-1.5,2.5,566.035395725796,idle,adl,6,real_hardware
0.9,-0.14,-0.925,0.392,-1.75,-6.25,6.125,566.0249002926296,idle,adl,6,real_hardware
0.905,-0.13,-0.925,0.394,-4.75,-9.5,8.75,566.0249002926296,idle,adl,6,real_hardware
0.91,-0.136,-0.925,0.392,-5.375,1.125,-2.5,566.0249002926296,idle,adl,6,real_hardware
0.915,-0.134,-0.916,0.382,-8.25,-4.125,9.75,566.0249002926296,idle,adl,6,real_hardware
0.92,-0.144,-0.917,0.38,-6.625,-5.75,3.125,566.0094109818986,idle,adl,6,real_hardware
0.925,-0.144,-0.914,0.376,1.25,-4.875,0.0,566.0249002926296,idle,adl,6,real_hardware
0.93,-0.144,-0.916,0.369,-6.125,-7.375,3.375,566.0249002926296,idle,adl,6,real_hardware
0.935,-0.144,-0.912,0.365,-5.375,-8.625,5.5,566.0199065431538,idle,adl,6,real_hardware
0.94,-0.15,-0.917,0.367,-1.625,-4.25,3.5,566.0249002926296,idle,adl,6,real_hardware
0.945,-0.152,-0.925,0.367,-4.75,-7.5,11.5,566.0249002926296,idle,adl,6,real_hardware
0.95,-0.158,-0.921,0.365,-4.125,0.375,4.125,566.0249002926296,idle,adl,6,real_hardware
0.955,-0.166,-0.925,0.369,-12.625,-6.875,5.625,566.0249002926296,idle,adl,6,real_hardware
0.96,-0.167,-0.927,0.363,-1.125,-2.25,7.5,566.0298940973936,idle,adl,6,real_hardware
0.965,-0.169,-0.927,0.367,-6.0,-5.625,2.625,566.0453835532463,idle,adl,6,real_hardware
0.97,-0.164,-0.927,0.365,-8.375,-3.625,0.875,566.0453835532463,idle,adl,6,real_hardware
0.975,-0.169,-0.925,0.361,-1.75,-9.25,10.75,566.0403896118763,idle,adl,6,real_hardware
0.98,-0.169,-0.927,0.367,-8.5,-10.125,17.75,566.0403896118763,idle,adl,6,real_hardware
0.985,-0.167,-0.921,0.361,0.0,-3.25,9.5,566.0403896118763,idle,adl,6,real_hardware
0.99,-0.166,-0.917,0.359,-12.125,-4.75,4.5,566.0403896118763,idle,adl,6,real_hardware
0.995,-0.166,-0.906,0.363,-6.0,-10.75,2.75,566.0249002926296,idle,adl,6,real_hardware
1.0,-0.169,-0.912,0.361,-6.875,2.375,9.0,566.0298940973936,idle,adl,6,real_hardware
1.005,-0.167,-0.898,0.359,-6.25,-7.5,-3.75,566.0298940973936,idle,adl,6,real_hardware
1.01,-0.169,-0.902,0.365,0.125,1.125,-5.625,566.0298940973936,idle,adl,6,real_hardware
1.015,-0.173,-0.896,0.369,-1.25,-8.375,7.875,566.0298940973936,idle,adl,6,real_hardware
1.02,-0.177,-0.896,0.367,-2.625,0.25,5.75,566.0298940973936,idle,adl,6,real_hardware
1.025,-0.175,-0.896,0.371,-0.875,-4.375,6.625,566.0298940973936,idle,adl,6,real_hardware
1.03,-0.169,-0.906,0.363,-2.0,-5.5,2.25,566.0298940973936,idle,adl,6,real_hardware
1.035,-0.181,-0.9,0.369,-3.75,0.625,3.875,566.0249002926296,idle,adl,6,real_hardware
1.04,-0.175,-0.906,0.373,-1.25,-4.25,3.25,566.0044173690271,idle,adl,6,real_hardware
1.045,-0.177,-0.91,0.38,-2.125,-6.625,-3.5,566.0199065431538,idle,adl,6,real_hardware
1.05,-0.181,-0.912,0.384,-4.375,-3.25,11.125,566.0199065431538,idle,adl,6,real_hardware
1.055,-0.177,-0.919,0.388,5.0,1.125,7.125,566.0249002926296,idle,adl,6,real_hardware
1.06,-0.173,-0.921,0.388,-3.25,-6.125,-0.75,566.0249002926296,idle,adl,6,real_hardware
1.065,-0.167,-0.931,0.39,7.375,5.875,-3.125,566.0403896118763,idle,adl,6,real_hardware
1.07,-0.171,-0.935,0.39,-3.625,-1.75,7.0,566.0403896118763,idle,adl,6,real_hardware
1.075,-0.158,-0.939,0.39,-1.0,2.125,3.125,566.0403896118763,idle,adl,6,real_hardware
1.08,-0.15,-0.937,0.384,-1.625,-1.875,5.875,566.0249002926296,idle,adl,6,real_hardware
1.085,-0.152,-0.939,0.375,-4.375,2.75,1.125,566.0249002926296,idle,adl,6,real_hardware
1.09,-0.146,-0.935,0.376,-5.625,-10.375,14.625,566.0249002926296,idle,adl,6,real_hardware
1.095,-0.154,-0.933,0.373,-5.375,-3.125,-9.125,566.0199065431538,idle,adl,6,real_hardware
1.1,-0.16,-0.929,0.373,-11.375,-6.25,3.75,566.0199065431538,idle,adl,6,real_hardware
1.105,-0.156,-0.929,0.367,-4.125,-3.125,5.625,566.0199065431538,idle,adl,6,real_hardware
1.11,-0.158,-0.927,0.359,-6.75,-4.625,3.25,566.0199065431538,idle,adl,6,real_hardware
1.115,-0.16,-0.921,0.363,-4.0,-7.5,5.25,566.0199065431538,idle,adl,6,real_hardware
1.12,-0.156,-0.917,0.369,-9.125,-6.25,-3.375,566.0199065431538,idle,adl,6,real_hardware
1.125,-0.158,-0.916,0.369,-2.375,-4.0,9.375,566.0403896118763,idle,adl,6,real_hardware
1.13,-0.166,-0.914,0.367,-4.875,-4.125,5.5,566.0249002926296,idle,adl,6,real_hardware
1.135,-0.167,-0.908,0.367,-2.0,-5.75,6.0,566.0249002926296,idle,adl,6,real_hardware
1.14,-0.166,-0.912,0.371,-12.625,-5.75,10.0,566.0298940973936,idle,adl,6,real_hardware
1.145,-0.167,-0.914,0.375,-7.625,-6.0,1.375,566.0298940973936,idle,adl,6,real_hardware
1.15,-0.158,-0.921,0.371,-8.625,-12.625,4.375,566.0249002926296,idle,adl,6,real_hardware
1.155,-0.158,-0.921,0.378,-6.875,-4.375,0.875,566.035395725796,idle,adl,6,real_hardware
1.16,-0.156,-0.916,0.373,-5.75,-7.875,1.875,566.035395725796,idle,adl,6,real_hardware
1.165,-0.152,-0.917,0.375,-2.375,-11.125,3.875,566.0199065431538,idle,adl,6,real_hardware
1.17,-0.152,-0.917,0.367,-17.875,1.375,-0.625,566.0199065431538,idle,adl,6,real_hardware
1.175,-0.154,-0.919,0.367,-13.375,-14.25,3.375,566.0199065431538,idle,adl,6,real_hardware
1.18,-0.16,-0.914,0.371,-6.875,-8.0,-0.75,566.0199065431538,idle,adl,6,real_hardware
1.185,-0.173,-0.908,0.363,-9.75,-6.75,10.5,566.0199065431538,idle,adl,6,real_hardware
1.19,-0.177,-0.9,0.355,-5.5,-4.75,1.125,566.0044173690271,idle,adl,6,real_hardware
1.195,-0.193,-0.888,0.341,0.75,-5.75,6.875,566.0199065431538,idle,adl,6,real_hardware
1.2,-0.203,-0.884,0.333,-7.0,-1.75,4.5,566.0249002926296,idle,adl,6,real_hardware
1.205,-0.212,-0.876,0.32,-6.25,1.125,5.75,566.0249002926296,idle,adl,6,real_hardware
1.21,-0.216,-0.873,0.31,1.625,3.375,-0.375,566.0249002926296,idle,adl,6,real_hardware
1.215,-0.224,-0.882,0.312,5.125,9.125,-2.5,566.0249002926296,idle,adl,6,real_hardware
1.22,-0.228,-0.882,0.314,-1.375,12.25,3.375,566.0249002926296,idle,adl,6,real_hardware
1.225,-0.234,-0.902,0.308,4.5,-3.625,-3.625,566.0249002926296,idle,adl,6,real_hardware
1.23,-0.234,-0.904,0.326,-1.5,-2.125,9.5,566.0249002926296,idle,adl,6,real_hardware
1.235,-0.226,-0.917,0.326,-3.5,6.125,-3.875,566.0249002926296,idle,adl,6,real_hardware
1.24,-0.218,-0.925,0.343,4.875,4.0,9.0,566.0249002926296,idle,adl,6,real_hardware
1.245,-0.207,-0.935,0.353,8.875,7.625,-8.625,566.0094109818986,idle,adl,6,real_hardware
1.25,-0.195,-0.947,0.363,-1.25,2.75,3.125,566.0094109818986,idle,adl,6,real_hardware
1.255,-0.187,-0.957,0.365,2.5,4.875,2.125,566.0094109818986,idle,adl,6,real_hardware
1.26,-0.171,-0.96,0.361,1.625,5.875,-1.625,566.0094109818986,idle,adl,6,real_hardware
1.265,-0.166,-0.957,0.365,-1.625,-0.5,0.0,566.0249002926296,idle,adl,6,real_hardware
1.27,-0.158,-0.955,0.357,3.0,1.25,4.125,566.0403896118763,idle,adl,6,real_hardware
1.275,-0.15,-0.949,0.371,0.75,11.625,-4.125,566.0403896118763,idle,adl,6,real_hardware
1.28,-0.158,-0.933,0.384,3.75,6.75,-5.875,566.0508849169539,idle,adl,6,real_hardware
1.285,-0.148,-0.921,0.39,9.625,8.25,-0.625,566.035395725796,idle,adl,6,real_hardware
1.29,-0.14,-0.917,0.388,2.5,10.125,0.5,566.0304018950051,idle,adl,6,real_hardware
