t,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,pressure_hpa,label,category,session_num,source
0.315,-0.078,-0.91,-0.123,17.125,-70.25,-9.625,550.5395571720653,idle,adl,7,real_hardware
0.32,-0.082,-0.914,-0.126,22.25,-73.5,-10.875,550.5298825698576,idle,adl,7,real_hardware
0.325,-0.093,-0.917,-0.119,25.625,-68.125,-6.875,550.5298825698576,idle,adl,7,real_hardware
0.33,-0.087,-0.931,-0.121,25.625,-76.25,-8.375,550.5298825698576,idle,adl,7,real_hardware
0.335,-0.087,-0.945,-0.123,29.25,-63.875,-11.375,550.5347198440446,idle,adl,7,real_hardware
0.34,-0.083,-0.951,-0.123,33.625,-67.125,-6.875,550.5395571720653,idle,adl,7,real_hardware
0.345,-0.091,-0.97,-0.128,30.875,-63.5,-12.125,550.5243121706521,idle,adl,7,real_hardware
0.35,-0.095,-0.984,-0.15,25.625,-63.5,-2.25,550.5243121706521,idle,adl,7,real_hardware
0.355,-0.109,-1.005,-0.167,25.25,-60.0,-5.875,550.5291494184327,idle,adl,7,real_hardware
0.36,-0.111,-1.017,-0.175,23.0,-59.625,-3.625,550.5243121706521,idle,adl,7,real_hardware
0.365,-0.117,-1.021,-0.183,23.625,-57.75,-4.75,550.5291494184327,idle,adl,7,real_hardware
0.37,-0.115,-1.031,-0.197,24.5,-61.875,-7.375,550.5291494184327,idle,adl,7,real_hardware
0.375,-0.121,-1.021,-0.216,29.875,-52.125,-12.25,550.5291494184327,idle,adl,7,real_hardware
0.38,-0.115,-1.0,-0.226,16.125,-58.25,-15.375,550.5395571720653,idle,adl,7,real_hardware
0.385,-0.093,-1.0,-0.24,15.25,-59.5,-9.0,550.5243121706521,idle,adl,7,real_hardware
0.39,-0.072,-1.011,-0.255,20.625,-50.75,-4.5,550.5243121706521,idle,adl,7,real_hardware
0.395,-0.076,-0.97,-0.259,17.0,-53.875,-9.125,550.5395571720653,idle,adl,7,real_hardware
0.4,-0.072,-0.962,-0.269,23.25,-54.25,-9.75,550.5395571720653,idle,adl,7,real_hardware
0.405,-0.06,-0.988,-0.275,15.5,-44.375,-9.5,550.5395571720653,idle,adl,7,real_hardware
0.41,-0.046,-0.974,-0.273,21.75,-37.125,-0.125,550.5395571720653,idle,adl,7,real_hardware
0.415,-0.062,-0.96,-0.263,24.625,-44.625,-1.5,550.5596396976656,idle,adl,7,real_hardware
0.42,-0.068,-0.972,-0.263,28.375,-41.25,-2.25,550.5748848496697,idle,adl,7,real_hardware
0.425,-0.06,-0.976,-0.263,23.5,-39.0,0.75,550.5596396976656,idle,adl,7,real_hardware
0.43,-0.054,-0.976,-0.253,25.5,-41.0,-1.125,550.5596396976656,idle,adl,7,real_hardware
0.435,-0.037,-0.978,-0.244,21.75,-36.125,-1.25,550.5596396976656,idle,adl,7,real_hardware
0.44,-0.019,-1.0,-0.244,26.75,-37.0,-8.375,550.5596396976656,idle,adl,7,real_hardware
0.445,0.017,-1.019,-0.22,21.5,-45.375,-5.125,550.5596396976656,idle,adl,7,real_hardware
0.45,0.023,-1.033,-0.203,18.875,-44.625,0.0,550.5596396976656,idle,adl,7,real_hardware
0.455,0.042,-1.056,-0.201,20.5,-36.0,1.625,550.5596396976656,idle,adl,7,real_hardware
0.46,0.052,-1.06,-0.197,18.25,-42.0,-6.75,550.5596396976656,idle,adl,7,real_hardware
0.465,0.072,-1.076,-0.199,12.375,-54.125,1.625,550.5596396976656,idle,adl,7,real_hardware
0.47,0.074,-1.076,-0.191,6.375,-47.375,-0.5,550.5596396976656,idle,adl,7,real_hardware
0.475,0.07,-1.06,-0.187,12.375,-39.875,-13.125,550.5644772674304,idle,adl,7,real_hardware
0.48,0.068,-1.052,-0.181,8.75,-43.0,-15.875,550.5644772674304,idle,adl,7,real_hardware
0.485,0.046,-1.009,-0.175,0.625,-38.0,-11.875,550.5540694791334,idle,adl,7,real_hardware
0.49,0.031,-0.958,-0.169,11.875,-41.125,-6.875,550.5540694791334,idle,adl,7,real_hardware
0.495,0.025,-0.9,-0.148,-0.25,-36.875,-22.375,550.5693148910315,idle,adl,7,real_hardware
0.5,0.025,-0.876,-0.125,-5.125,-36.25,-16.5,550.5693148910315,idle,adl,7,real_hardware
0.505,0.025,-0.826,-0.111,-6.875,-39.375,-9.125,550.5644772674304,idle,adl,7,real_hardware
0.51,0.023,-0.796,-0.103,-7.375,-46.25,-10.125,550.5492319896092,idle,adl,7,real_hardware
0.515,0.023,-0.74,-0.087,-10.875,-38.0,-9.625,550.5443945539198,idle,adl,7,real_hardware
0.52,0.025,-0.75,-0.085,-14.0,-43.625,-4.625,550.5291494184327,idle,adl,7,real_hardware
0.525,0.027,-0.779,-0.097,-15.375,-41.75,-13.125,550.5291494184327,idle,adl,7,real_hardware
0.53,0.019,-0.837,-0.103,-13.5,-38.75,-2.625,550.5443945539198,idle,adl,7,real_hardware
0.535,0.007,-0.902,-0.126,-19.0,-40.75,-5.5,550.5443945539198,idle,adl,7,real_hardware
0.54,-0.007,-0.957,-0.13,-9.5,-39.875,4.0,550.5339867200468,idle,adl,7,real_hardware
0.545,-0.033,-0.996,-0.162,-2.875,-33.0,3.625,550.5339867200468,idle,adl,7,real_hardware
0.55,-0.019,-1.136,-0.193,0.5,-30.375,-3.375,550.5540694791334,idle,adl,7,real_hardware
0.555,0.013,-1.259,-0.214,-2.375,-26.625,2.75,550.5540694791334,idle,adl,7,real_hardware
0.56,0.019,-1.349,-0.214,7.5,-35.25,3.125,550.5644772674304,idle,adl,7,real_hardware
0.565,0.023,-1.394,-0.169,13.625,-30.75,-0.25,550.5644772674304,idle,adl,7,real_hardware
0.57,0.011,-1.462,-0.105,13.625,-30.5,-6.25,550.5596396976656,idle,adl,7,real_hardware
0.575,-0.009,-1.589,-0.027,2.375,-33.5,-2.375,550.5395571720653,idle,adl,7,real_hardware
0.58,-0.035,-1.505,0.068,-3.125,-24.25,-1.75,550.5596396976656,idle,adl,7,real_hardware
0.585,-0.031,-1.41,0.123,-9.875,-25.375,-6.125,550.5596396976656,idle,adl,7,real_hardware
0.59,-0.027,-1.326,0.117,-23.75,-29.25,-5.375,550.5596396976656,idle,adl,7,real_hardware
0.595,-0.017,-1.244,0.082,-29.625,-22.0,-17.375,550.5548021817368,idle,adl,7,real_hardware
0.6,0.007,-1.078,0.035,-21.125,-25.375,-13.5,550.5443945539198,idle,adl,7,real_hardware
0.605,0.031,-0.955,-0.037,-9.0,-23.375,-27.125,550.5443945539198,idle,adl,7,real_hardware
0.61,0.097,-0.894,-0.076,-10.125,-25.75,-27.125,550.5443945539198,idle,adl,7,real_hardware
0.615,0.146,-0.875,-0.093,-0.25,-28.875,-20.0,550.5492319896092,idle,adl,7,real_hardware
0.62,0.201,-0.89,-0.093,-1.5,-45.25,-18.25,550.5644772674304,idle,adl,7,real_hardware
0.625,0.24,-0.923,-0.083,9.75,-34.375,-20.0,550.5540694791334,idle,adl,7,real_hardware
0.63,0.261,-0.97,-0.076,15.5,-41.0,-15.625,550.5540694791334,idle,adl,7,real_hardware
0.635,0.279,-0.996,-0.068,20.0,-44.75,-19.875,550.5540694791334,idle,adl,7,real_hardware
0.64,0.287,-1.029,-0.066,22.875,-60.875,-21.25,550.5540694791334,idle,adl,7,real_hardware
0.645,0.304,-1.064,-0.048,19.75,-64.0,-13.25,550.5492319896092,idle,adl,7,real_hardware
0.65,0.308,-1.095,-0.011,19.375,-66.75,-10.625,550.5492319896092,idle,adl,7,real_hardware
0.655,0.306,-1.121,0.013,18.25,-67.375,-16.25,550.5492319896092,idle,adl,7,real_hardware
0.66,0.287,-1.152,0.056,27.0,-70.375,-19.625,550.5540694791334,idle,adl,7,real_hardware
0.665,0.267,-1.183,0.093,18.375,-70.0,-5.875,550.5540694791334,idle,adl,7,real_hardware
0.67,0.251,-1.179,0.099,14.0,-77.75,-23.375,550.5540694791334,idle,adl,7,real_hardware
0.675,0.25,-1.169,0.089,9.125,-75.75,-19.75,550.5540694791334,idle,adl,7,real_hardware
0.68,0.232,-1.15,0.083,5.75,-75.75,-28.875,550.5540694791334,idle,adl,7,real_hardware
0.685,0.226,-1.125,0.068,17.125,-83.125,-23.875,550.5540694791334,idle,adl,7,real_hardware
0.69,0.232,-1.103,0.056,7.625,-82.75,-20.75,550.558907022493,idle,adl,7,real_hardware
0.695,0.226,-1.076,0.05,6.875,-87.0,-30.25,550.558907022493,idle,adl,7,real_hardware
0.7,0.23,-1.042,0.052,15.125,-84.125,-27.5,550.5637446196887,idle,adl,7,real_hardware
0.705,0.244,-0.99,0.041,5.875,-86.75,-20.25,550.558907022493,idle,adl,7,real_hardware
0.71,0.25,-0.951,0.035,2.5,-101.375,-13.125,550.5540694791334,idle,adl,7,real_hardware
0.715,0.259,-0.933,0.037,5.125,-105.375,-21.5,550.5492319896092,idle,adl,7,real_hardware
0.72,0.269,-0.929,0.027,11.875,-99.25,-15.125,550.5540694791334,idle,adl,7,real_hardware
0.725,0.283,-0.927,0.046,12.375,-110.125,-16.875,550.558907022493,idle,adl,7,real_hardware
0.73,0.279,-0.914,0.052,10.625,-108.75,-24.875,550.558907022493,idle,adl,7,real_hardware
0.735,0.271,-0.904,0.048,5.25,-107.875,-14.875,550.558907022493,idle,adl,7,real_hardware
0.74,0.257,-0.896,0.06,8.25,-107.625,-22.75,550.5436614847756,idle,adl,7,real_hardware
0.745,0.236,-0.892,0.06,10.25,-108.75,-20.375,550.5484989478917,idle,adl,7,real_hardware
0.75,0.191,-0.884,0.066,15.375,-117.125,-9.5,550.5436614847756,idle,adl,7,real_hardware
0.755,0.171,-0.894,0.064,11.875,-106.625,-19.125,550.5637446196887,idle,adl,7,real_hardware
0.76,0.144,-0.892,0.058,14.375,-118.625,-10.75,550.5741525684695,idle,adl,7,real_hardware
0.765,0.132,-0.912,0.048,13.75,-115.375,-16.25,550.5741525684695,idle,adl,7,real_hardware
0.77,0.123,-0.916,0.044,12.125,-113.375,-19.25,550.5540694791334,idle,adl,7,real_hardware
0.775,0.117,-0.919,0.031,14.0,-106.625,-15.75,550.5540694791334,idle,adl,7,real_hardware
0.78,0.115,-0.923,0.025,10.0,-116.875,-15.375,550.5644772674304,idle,adl,7,real_hardware
0.785,0.119,-0.943,0.025,4.625,-120.375,-2.5,550.5540694791334,idle,adl,7,real_hardware
0.79,0.123,-0.958,0.017,18.875,-113.625,-11.125,550.5741525684695,idle,adl,7,real_hardware
0.795,0.119,-0.978,0.005,13.125,-110.875,-14.75,550.5741525684695,idle,adl,7,real_hardware
0.8,0.115,-0.994,0.013,15.375,-104.5,-15.875,550.5741525684695,idle,adl,7,real_hardware
0.805,0.117,-1.013,-0.003,7.0,-107.5,-9.125,550.5741525684695,idle,adl,7,real_hardware
0.81,0.113,-1.025,-0.017,14.875,-101.75,-7.875,550.5741525684695,idle,adl,7,real_hardware
0.815,0.105,-1.037,-0.021,10.625,-105.875,-6.375,550.5741525684695,idle,adl,7,real_hardware
0.82,0.095,-1.029,-0.023,6.75,-97.25,-9.25,550.5741525684695,idle,adl,7,real_hardware
0.825,0.097,-1.037,-0.019,4.0,-98.875,-12.5,550.5693148910315,idle,adl,7,real_hardware
0.83,0.105,-1.029,-0.025,0.625,-100.0,-6.25,550.5644772674304,idle,adl,7,real_hardware
0.835,0.115,-1.023,-0.019,0.0,-98.75,-9.125,550.5644772674304,idle,adl,7,real_hardware
0.84,0.123,-1.039,-0.007,-3.0,-94.375,-11.5,550.5797225535104,idle,adl,7,real_hardware
0.845,0.128,-1.044,-0.011,3.875,-102.625,-8.0,550.5797225535104,idle,adl,7,real_hardware
0.85,0.119,-1.042,-0.025,2.625,-96.0,-10.75,550.5797225535104,idle,adl,7,real_hardware
0.855,0.117,-1.037,-0.041,2.0,-94.5,-15.125,550.5797225535104,idle,adl,7,real_hardware
0.86,0.099,-1.031,-0.068,-1.875,-93.25,-8.875,550.5797225535104,idle,adl,7,real_hardware
0.865,0.097,-1.023,-0.083,4.625,-93.25,-17.875,550.5797225535104,idle,adl,7,real_hardware
0.87,0.101,-1.013,-0.095,-7.5,-85.75,-15.0,550.5797225535104,idle,adl,7,real_hardware
0.875,0.097,-0.994,-0.107,-12.875,-85.625,-7.25,550.5845603111884,idle,adl,7,real_hardware
0.88,0.06,-0.964,-0.121,-2.0,-83.125,-18.625,550.5741525684695,idle,adl,7,real_hardware
0.885,0.031,-0.957,-0.128,-15.75,-88.25,-8.125,550.5789902997448,idle,adl,7,real_hardware
0.89,0.025,-0.957,-0.136,-9.125,-74.5,-15.875,550.5789902997448,idle,adl,7,real_hardware
0.895,0.007,-0.978,-0.148,-8.625,-81.0,-7.0,550.5942359880598,idle,adl,7,real_hardware
0.9,-0.003,-1.019,-0.128,-6.5,-76.125,-16.875,550.5942359880598,idle,adl,7,real_hardware
0.905,-0.05,-1.009,-0.148,-1.125,-70.0,-11.375,550.5893981227048,idle,adl,7,real_hardware
0.91,-0.105,-1.007,-0.175,9.625,-67.375,-11.875,550.5741525684695,idle,adl,7,real_hardware
0.915,-0.193,-1.046,-0.208,1.625,-60.25,-7.375,550.5693148910315,idle,adl,7,real_hardware
0.92,-0.228,-1.164,-0.21,5.5,-68.75,-16.0,550.5693148910315,idle,adl,7,real_hardware
0.925,-0.257,-1.185,-0.173,2.875,-63.125,-10.375,550.5741525684695,idle,adl,7,real_hardware
0.93,-0.261,-1.22,-0.164,2.875,-59.75,-18.25,550.5741525684695,idle,adl,7,real_hardware
0.935,-0.238,-1.24,-0.14,-2.125,-67.125,-24.625,550.5789902997448,idle,adl,7,real_hardware
0.94,-0.185,-1.21,-0.119,-4.375,-71.625,-22.875,550.5789902997448,idle,adl,7,real_hardware
0.945,-0.103,-1.164,-0.099,-3.75,-71.375,-26.0,550.5838280848579,idle,adl,7,real_hardware
0.95,-0.054,-1.132,-0.083,-12.25,-69.75,-30.375,550.5838280848579,idle,adl,7,real_hardware
0.955,0.021,-1.076,-0.08,-17.25,-75.5,-37.0,550.5886659238093,idle,adl,7,real_hardware
0.96,0.058,-0.998,-0.072,-9.375,-70.375,-28.375,550.5734199755899,idle,adl,7,real_hardware
0.965,0.103,-0.927,-0.08,-7.375,-64.125,-24.5,550.5789902997448,idle,adl,7,real_hardware
0.97,0.14,-0.89,-0.091,-11.375,-73.875,-27.375,550.5789902997448,idle,adl,7,real_hardware
0.975,0.142,-0.855,-0.099,-2.375,-70.25,-24.375,550.5741525684695,idle,adl,7,real_hardware
0.98,0.132,-0.812,-0.125,-2.125,-63.5,-20.375,550.5893981227048,idle,adl,7,real_hardware
0.985,0.113,-0.806,-0.156,-0.125,-59.25,-21.0,550.5693148910315,idle,adl,7,real_hardware
0.99,0.087,-0.806,-0.167,2.75,-54.375,-15.75,550.5741525684695,idle,adl,7,real_hardware
0.995,0.082,-0.828,-0.183,7.5,-57.125,-7.5,550.5741525684695,idle,adl,7,real_hardware
1.0,0.046,-0.837,-0.197,8.0,-46.875,-10.625,550.5741525684695,idle,adl,7,real_hardware
1.005,0.023,-0.859,-0.216,8.125,-48.875,-11.5,550.5789902997448,idle,adl,7,real_hardware
1.01,0.013,-0.894,-0.224,12.0,-43.125,-10.25,550.5789902997448,idle,adl,7,real_hardware
1.015,0.007,-0.927,-0.236,10.5,-36.625,-11.0,550.5838280848579,idle,adl,7,real_hardware
1.02,-0.007,-0.984,-0.226,13.375,-43.875,-13.375,550.5838280848579,idle,adl,7,real_hardware
1.025,-0.025,-0.998,-0.208,16.625,-29.5,-15.625,550.5838280848579,idle,adl,7,real_hardware
1.03,-0.025,-1.017,-0.193,16.75,-36.5,-13.125,550.5990739072543,idle,adl,7,real_hardware
1.035,-0.017,-1.029,-0.177,8.0,-41.75,-11.5,550.5942359880598,idle,adl,7,real_hardware
1.04,0.001,-1.052,-0.167,1.875,-37.5,-16.25,550.5893981227048,idle,adl,7,real_hardware
1.045,0.025,-1.046,-0.144,6.875,-41.25,-10.625,550.5893981227048,idle,adl,7,real_hardware
1.05,0.058,-1.052,-0.13,6.75,-43.875,-12.125,550.5893981227048,idle,adl,7,real_hardware
1.055,0.103,-0.982,-0.136,6.5,-36.5,-9.625,550.5942359880598,idle,adl,7,real_hardware
1.06,0.164,-1.056,-0.113,4.75,-43.5,-4.625,550.5942359880598,idle,adl,7,real_hardware
1.065,0.183,-1.019,-0.113,5.25,-44.375,-6.625,550.5990739072543,idle,adl,7,real_hardware
1.07,0.171,-1.001,-0.113,11.5,-37.5,-5.375,550.5990739072543,idle,adl,7,real_hardware
1.075,0.156,-0.996,-0.105,1.5,-32.25,-10.375,550.5838280848579,idle,adl,7,real_hardware
1.08,0.113,-1.005,-0.113,4.625,-31.75,-8.625,550.6039118802883,idle,adl,7,real_hardware
1.085,0.083,-1.0,-0.115,7.5,-29.625,-6.75,550.6039118802883,idle,adl,7,real_hardware
1.09,0.035,-0.994,-0.113,6.0,-32.25,-7.25,550.5886659238093,idle,adl,7,real_hardware
1.095,0.027,-0.99,-0.121,7.125,-38.125,-0.875,550.5990739072543,idle,adl,7,real_hardware
1.1,0.023,-0.994,-0.134,0.5,-35.0,-3.75,550.5942359880598,idle,adl,7,real_hardware
1.105,0.019,-0.98,-0.136,8.0,-39.625,-1.75,550.5789902997448,idle,adl,7,real_hardware
1.11,0.003,-0.98,-0.15,6.125,-32.75,-1.75,550.5789902997448,idle,adl,7,real_hardware
1.115,-0.005,-0.984,-0.156,3.875,-27.125,-7.375,550.5685822707209,idle,adl,7,real_hardware
1.12,-0.005,-0.984,-0.166,6.875,-28.625,1.375,550.5685822707209,idle,adl,7,real_hardware
1.125,-0.013,-0.97,-0.171,9.75,-26.375,0.375,550.5685822707209,idle,adl,7,real_hardware
1.13,-0.005,-0.968,-0.166,11.375,-23.375,-1.375,550.5685822707209,idle,adl,7,real_hardware
1.135,0.001,-0.966,-0.166,14.0,-25.375,7.875,550.5734199755899,idle,adl,7,real_hardware
1.14,0.023,-0.968,-0.169,13.625,-30.875,-9.25,550.5734199755899,idle,adl,7,real_hardware
1.145,0.029,-0.98,-0.164,18.25,-34.5,-3.625,550.5935038165995,idle,adl,7,real_hardware
1.15,0.058,-1.001,-0.164,6.25,-30.75,0.875,550.5886659238093,idle,adl,7,real_hardware
1.155,0.074,-1.003,-0.154,20.875,-34.125,5.0,550.5838280848579,idle,adl,7,real_hardware
1.16,0.091,-1.0,-0.162,13.5,-31.75,5.0,550.5942359880598,idle,adl,7,real_hardware
1.165,0.103,-0.992,-0.154,16.25,-30.125,-3.5,550.5741525684695,idle,adl,7,real_hardware
1.17,0.105,-0.998,-0.144,12.25,-32.375,-14.75,550.5942359880598,idle,adl,7,real_hardware
1.175,0.101,-1.005,-0.128,13.25,-28.0,-5.75,550.5893981227048,idle,adl,7,real_hardware
1.18,0.093,-1.007,-0.119,14.0,-29.5,-5.75,550.5789902997448,idle,adl,7,real_hardware
1.185,0.091,-1.007,-0.125,8.25,-32.375,-7.875,550.5789902997448,idle,adl,7,real_hardware
1.19,0.083,-1.013,-0.132,21.75,-23.125,-7.375,550.5789902997448,idle,adl,7,real_hardware
1.195,0.08,-1.009,-0.148,9.625,-28.25,-0.875,550.5789902997448,idle,adl,7,real_hardware
1.2,0.078,-1.017,-0.164,13.375,-31.125,-13.625,550.5838280848579,idle,adl,7,real_hardware
1.205,0.076,-1.003,-0.169,4.125,-28.75,0.875,550.5838280848579,idle,adl,7,real_hardware
1.21,0.074,-0.994,-0.185,14.625,-31.375,-5.875,550.5838280848579,idle,adl,7,real_hardware
1.215,0.074,-0.988,-0.181,13.75,-26.375,2.25,550.5886659238093,idle,adl,7,real_hardware
1.22,0.07,-0.984,-0.179,10.0,-26.375,-2.375,550.6039118802883,idle_standing,adl,7,real_hardware
1.225,0.062,-0.998,-0.173,4.375,-29.625,-6.25,550.5990739072543,idle_standing,adl,7,real_hardware
1.23,0.062,-1.001,-0.162,2.625,-26.0,-2.125,550.5990739072543,idle_standing,adl,7,real_hardware
1.235,0.058,-1.013,-0.164,5.875,-27.0,-0.75,550.5990739072543,idle_standing,adl,7,real_hardware
1.24,0.064,-1.019,-0.164,5.5,-23.0,-4.625,550.5990739072543,idle_standing,adl,7,real_hardware
1.245,0.066,-1.021,-0.171,7.375,-28.875,3.75,550.6143197379098,idle_standing,adl,7,real_hardware
1.25,0.068,-1.029,-0.175,8.25,-30.875,0.875,550.5990739072543,idle_standing,adl,7,real_hardware
1.255,0.076,-1.019,-0.171,3.5,-27.875,-4.875,550.6143197379098,idle_standing,adl,7,real_hardware
1.26,0.076,-1.009,-0.185,1.0,-20.875,-1.125,550.6039118802883,idle_standing,adl,7,real_hardware
1.265,0.078,-1.001,-0.169,8.0,-33.75,-3.125,550.5990739072543,idle_standing,adl,7,real_hardware
1.27,0.076,-0.998,-0.169,1.5,-25.625,1.125,550.5990739072543,idle_standing,adl,7,real_hardware
