t,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,pressure_hpa,label,category,session_num,source
0.125,-0.199,-0.939,0.238,1.5,-3.5,6.125,566.8205512625822,idle,adl,8,real_hardware
0.13,-0.197,-0.951,0.246,0.25,-0.875,-2.75,566.8205512625822,idle,adl,8,real_hardware
0.135,-0.195,-0.955,0.24,-0.375,-10.25,2.75,566.8205512625822,idle,adl,8,real_hardware
0.14,-0.183,-0.953,0.238,-6.5,-3.625,5.5,566.8205512625822,idle,adl,8,real_hardware
0.145,-0.179,-0.947,0.244,-0.25,-7.25,0.5,566.8255527596605,idle,adl,8,real_hardware
0.15,-0.177,-0.957,0.246,-0.75,-8.25,2.5,566.8255527596605,idle,adl,8,real_hardware
0.155,-0.171,-0.951,0.248,-4.625,2.875,7.25,566.8255527596605,idle,adl,8,real_hardware
0.16,-0.167,-0.951,0.253,0.75,-2.375,-0.75,566.8255527596605,idle,adl,8,real_hardware
0.165,-0.169,-0.941,0.255,4.375,-5.625,-2.0,566.8255527596605,idle,adl,8,real_hardware
0.17,-0.158,-0.939,0.255,6.75,-7.0,2.25,566.810054840625,idle,adl,8,real_hardware
0.175,-0.156,-0.937,0.25,7.375,5.375,1.375,566.810054840625,idle,adl,8,real_hardware
0.18,-0.152,-0.933,0.248,-4.125,-1.25,4.375,566.810054840625,idle,adl,8,real_hardware
0.185,-0.154,-0.931,0.248,4.0,-9.0,-1.0,566.810054840625,idle,adl,8,real_hardware
0.19,-0.154,-0.937,0.248,-3.625,-6.375,2.75,566.810054840625,idle,adl,8,real_hardware
0.195,-0.158,-0.941,0.248,-1.125,-7.375,2.75,566.810054840625,idle,adl,8,real_hardware
0.2,-0.156,-0.941,0.242,-2.25,-5.25,-0.375,566.8255527596605,idle,adl,8,real_hardware
0.205,-0.162,-0.945,0.242,3.375,-0.125,-1.25,566.810054840625,idle,adl,8,real_hardware
0.21,-0.16,-0.949,0.255,3.0,-2.375,-3.875,566.8150562563695,idle,adl,8,real_hardware
0.215,-0.164,-0.945,0.259,4.25,-10.625,-0.5,566.8150562563695,idle,adl,8,real_hardware
0.22,-0.164,-0.947,0.261,1.625,-2.25,2.25,566.8150562563695,idle,adl,8,real_hardware
0.225,-0.171,-0.947,0.265,8.25,-8.25,3.875,566.8150562563695,idle,adl,8,real_hardware
0.23,-0.177,-0.947,0.263,3.625,-5.0,-3.5,566.8150562563695,idle,adl,8,real_hardware
0.235,-0.173,-0.949,0.255,-0.625,-5.75,5.75,566.8150562563695,idle,adl,8,real_hardware
0.24,-0.171,-0.943,0.253,-3.5,-3.75,-4.75,566.8150562563695,idle,adl,8,real_hardware
0.245,-0.166,-0.949,0.253,-12.75,-4.75,3.25,566.8150562563695,idle,adl,8,real_hardware
0.25,-0.162,-0.957,0.259,0.625,-5.125,3.375,566.8150562563695,idle,adl,8,real_hardware
0.255,-0.158,-0.97,0.253,-5.5,-9.25,3.375,566.830554312101,idle,adl,8,real_hardware
0.26,-0.158,-0.964,0.248,-2.625,-9.0,0.25,566.830554312101,idle,adl,8,real_hardware
0.265,-0.162,-0.962,0.248,5.25,-1.625,6.5,566.830554312101,idle,adl,8,real_hardware
0.27,-0.169,-0.968,0.255,-5.25,-4.5,2.625,566.8150562563695,idle,adl,8,real_hardware
0.275,-0.177,-0.962,0.253,0.75,-1.0,1.5,566.8200577274752,idle,adl,8,real_hardware
0.28,-0.193,-0.962,0.253,-4.25,-3.25,-1.375,566.8355559199038,idle,adl,8,real_hardware
0.285,-0.195,-0.947,0.248,-8.25,-2.125,11.125,566.830554312101,idle,adl,8,real_hardware
0.29,-0.197,-0.951,0.251,0.875,-4.75,-0.75,566.810054840625,idle,adl,8,real_hardware
0.295,-0.193,-0.945,0.248,-3.625,-16.25,-1.625,566.8255527596605,idle,adl,8,real_hardware
0.3,-0.197,-0.947,0.25,-2.25,-2.75,6.125,566.8255527596605,idle,adl,8,real_hardware
0.305,-0.195,-0.953,0.246,-2.5,-7.25,10.375,566.8205512625822,idle,adl,8,real_hardware
0.31,-0.191,-0.958,0.244,-4.125,-3.625,0.5,566.8205512625822,idle,adl,8,real_hardware
0.315,-0.191,-0.964,0.238,0.625,-4.375,-1.25,566.8205512625822,idle,adl,8,real_hardware
0.32,-0.191,-0.97,0.242,-6.625,-1.625,7.625,566.8155498208655,idle,adl,8,real_hardware
0.325,-0.191,-0.98,0.246,-4.375,-1.75,9.125,566.8000521752173,idle,adl,8,real_hardware
0.33,-0.201,-0.978,0.238,-5.0,1.375,8.625,566.805053480241,idle,adl,8,real_hardware
0.335,-0.205,-0.976,0.242,-4.125,1.625,7.875,566.805053480241,idle,adl,8,real_hardware
0.34,-0.201,-0.97,0.226,-13.5,2.625,1.625,566.8205512625822,idle,adl,8,real_hardware
0.345,-0.203,-0.966,0.222,-1.375,-3.125,-1.5,566.8205512625822,idle,adl,8,real_hardware
0.35,-0.199,-0.962,0.212,-6.5,-3.125,5.5,566.8205512625822,idle,adl,8,real_hardware
0.355,-0.199,-0.951,0.212,-5.375,-5.25,4.375,566.8155498208655,idle,adl,8,real_hardware
0.36,-0.195,-0.955,0.212,-8.375,-9.5,4.625,566.8205512625822,idle,adl,8,real_hardware
0.365,-0.205,-0.949,0.205,-10.625,-11.5,1.5,566.8205512625822,idle,adl,8,real_hardware
0.37,-0.199,-0.953,0.199,-6.125,-2.0,2.625,566.8205512625822,idle,adl,8,real_hardware
0.375,-0.205,-0.958,0.199,-10.0,-8.375,1.25,566.8205512625822,idle,adl,8,real_hardware
0.38,-0.212,-0.966,0.199,-0.875,-8.375,3.125,566.8205512625822,idle,adl,8,real_hardware
0.385,-0.214,-0.964,0.199,-11.375,-3.5,2.125,566.8205512625822,idle,adl,8,real_hardware
0.39,-0.218,-0.968,0.201,-13.25,-7.625,0.0,566.8205512625822,idle,adl,8,real_hardware
0.395,-0.212,-0.968,0.201,-5.75,-3.875,7.875,566.8255527596605,idle,adl,8,real_hardware
0.4,-0.218,-0.968,0.203,-8.5,-9.125,8.375,566.8255527596605,idle,adl,8,real_hardware
0.405,-0.214,-0.978,0.21,-6.625,-7.25,2.125,566.830554312101,idle,adl,8,real_hardware
0.41,-0.216,-0.972,0.212,-9.0,0.125,-2.75,566.830554312101,idle,adl,8,real_hardware
0.415,-0.208,-0.98,0.22,-3.5,-10.0,14.625,566.8355559199038,idle,adl,8,real_hardware
0.42,-0.207,-0.978,0.208,-6.875,-8.375,2.625,566.8355559199038,idle,adl,8,real_hardware
0.425,-0.201,-0.976,0.207,-5.25,-17.25,4.125,566.8200577274752,idle,adl,8,real_hardware
0.43,-0.199,-0.976,0.208,-6.5,-7.5,3.125,566.8200577274752,idle,adl,8,real_hardware
0.435,-0.189,-0.972,0.203,-7.125,-6.5,-1.875,566.8200577274752,idle,adl,8,real_hardware
0.44,-0.185,-0.968,0.205,-12.5,-12.375,2.625,566.8355559199038,idle,adl,8,real_hardware
0.445,-0.177,-0.957,0.205,-6.875,-11.0,-6.25,566.8355559199038,idle,adl,8,real_hardware
0.45,-0.171,-0.955,0.207,-2.75,-12.875,-0.25,566.8510541208574,idle,adl,8,real_hardware
0.455,-0.162,-0.955,0.201,-2.75,-13.5,-9.25,566.8510541208574,idle,adl,8,real_hardware
0.46,-0.15,-0.939,0.203,-7.75,-16.625,-1.0,566.8510541208574,idle,adl,8,real_hardware
0.465,-0.144,-0.939,0.207,-3.25,-17.75,-1.375,566.8510541208574,idle,adl,8,real_hardware
0.47,-0.142,-0.929,0.205,-10.125,-23.75,9.5,566.8510541208574,idle,adl,8,real_hardware
0.475,-0.14,-0.917,0.212,-3.125,-19.0,-2.75,566.8460523763572,idle,adl,8,real_hardware
0.48,-0.125,-0.908,0.214,-2.875,-28.875,-2.375,566.8460523763572,idle,adl,8,real_hardware
0.485,-0.134,-0.894,0.244,-3.75,-22.75,-4.0,566.8410506872209,idle,adl,8,real_hardware
0.49,-0.167,-0.882,0.289,-2.625,-22.5,-4.5,566.8410506872209,idle,adl,8,real_hardware
0.495,-0.167,-0.865,0.369,18.25,-17.0,-10.5,566.8565486233063,idle,adl,8,real_hardware
0.5,-0.167,-0.878,0.449,13.5,-24.625,2.875,566.8410506872209,idle,adl,8,real_hardware
0.505,-0.175,-0.929,0.458,16.0,-27.5,2.75,566.8410506872209,idle,adl,8,real_hardware
0.51,-0.195,-1.013,0.443,27.875,-21.125,11.25,566.8410506872209,idle,adl,8,real_hardware
0.515,-0.183,-1.093,0.404,25.75,-23.75,6.375,566.836049053448,idle,adl,8,real_hardware
0.52,-0.15,-1.128,0.38,27.5,-14.375,1.125,566.836049053448,idle,adl,8,real_hardware
0.525,-0.101,-1.154,0.375,12.375,-11.625,13.375,566.8410506872209,idle,adl,8,real_hardware
0.53,-0.052,-1.142,0.376,3.125,-16.25,7.625,566.8460523763572,idle,adl,8,real_hardware
0.535,-0.029,-1.113,0.375,-5.0,-2.875,7.0,566.8460523763572,idle,adl,8,real_hardware
0.54,-0.017,-1.078,0.361,-6.875,-4.375,8.125,566.8460523763572,idle,adl,8,real_hardware
0.545,-0.029,-1.015,0.351,-11.625,-4.125,10.875,566.830554312101,idle,adl,8,real_hardware
0.55,-0.054,-0.935,0.337,-16.125,0.0,13.75,566.836049053448,idle,adl,8,real_hardware
0.555,-0.074,-0.878,0.3,-5.375,2.625,18.375,566.8255527596605,idle,adl,8,real_hardware
0.56,-0.117,-0.828,0.289,-6.0,-7.875,15.125,566.8255527596605,idle,adl,8,real_hardware
0.565,-0.156,-0.792,0.257,-7.0,1.375,11.25,566.8255527596605,idle,adl,8,real_hardware
0.57,-0.193,-0.769,0.23,-15.0,-4.25,13.375,566.836049053448,idle,adl,8,real_hardware
0.575,-0.226,-0.759,0.205,-7.625,4.875,8.125,566.836049053448,idle,adl,8,real_hardware
0.58,-0.255,-0.767,0.197,-4.125,-6.25,16.375,566.836049053448,idle,adl,8,real_hardware
0.585,-0.292,-0.8,0.195,-0.125,0.625,14.25,566.836049053448,idle,adl,8,real_hardware
0.59,-0.322,-0.83,0.195,-11.875,1.125,12.875,566.836049053448,idle,adl,8,real_hardware
0.595,-0.341,-0.869,0.197,0.125,-4.75,6.875,566.836049053448,idle,adl,8,real_hardware
0.6,-0.359,-0.906,0.212,0.25,-6.625,7.25,566.8515468528386,idle,adl,8,real_hardware
0.605,-0.376,-0.923,0.228,-3.875,-8.5,9.125,566.836049053448,idle,adl,8,real_hardware
0.61,-0.371,-0.929,0.246,0.5,-5.75,0.625,566.8410506872209,idle,adl,8,real_hardware
0.615,-0.371,-0.945,0.251,-6.25,-11.75,2.0,566.8565486233063,idle,adl,8,real_hardware
0.62,-0.351,-0.947,0.246,-4.5,-15.75,3.75,566.8565486233063,idle,adl,8,real_hardware
0.625,-0.312,-0.957,0.253,2.75,-16.0,-5.125,566.8615504491386,idle,adl,8,real_hardware
0.63,-0.275,-0.957,0.242,-3.25,-19.0,-6.875,566.8565486233063,idle,adl,8,real_hardware
0.635,-0.24,-0.958,0.234,3.125,-11.0,-8.375,566.8615504491386,idle,adl,8,real_hardware
0.64,-0.208,-0.966,0.238,-0.75,-18.0,-6.875,566.8615504491386,idle,adl,8,real_hardware
0.645,-0.171,-0.964,0.246,-1.625,-4.75,-6.25,566.8615504491386,idle,adl,8,real_hardware
0.65,-0.144,-0.972,0.244,7.5,-5.75,-5.125,566.8460523763572,idle,adl,8,real_hardware
0.655,-0.123,-0.982,0.255,5.875,-5.375,-10.25,566.8615504491386,idle,adl,8,real_hardware
0.66,-0.121,-0.982,0.267,0.5,-2.0,1.0,566.8615504491386,idle,adl,8,real_hardware
0.665,-0.125,-0.982,0.275,4.25,-4.125,1.5,566.8615504491386,idle,adl,8,real_hardware
0.67,-0.134,-0.978,0.281,-0.125,-2.875,7.25,566.8615504491386,idle,adl,8,real_hardware
0.675,-0.136,-0.966,0.287,6.375,2.375,-9.125,566.8615504491386,idle,adl,8,real_hardware
0.68,-0.148,-0.958,0.298,-1.5,-0.5,5.5,566.8615504491386,idle,adl,8,real_hardware
0.685,-0.148,-0.949,0.302,0.0,6.125,1.375,566.8460523763572,idle,adl,8,real_hardware
0.69,-0.15,-0.943,0.302,-4.375,-2.0,3.125,566.8460523763572,idle,adl,8,real_hardware
0.695,-0.156,-0.935,0.291,-3.625,-3.375,-2.0,566.8355559199038,idle,adl,8,real_hardware
0.7,-0.164,-0.921,0.285,5.25,1.875,-8.75,566.8510541208574,idle,adl,8,real_hardware
0.705,-0.169,-0.91,0.273,3.625,2.25,-5.75,566.8510541208574,idle,adl,8,real_hardware
0.71,-0.177,-0.908,0.255,-1.125,5.5,-7.375,566.8355559199038,idle,adl,8,real_hardware
0.715,-0.185,-0.906,0.238,2.625,9.875,-3.125,566.8510541208574,idle,adl,8,real_hardware
0.72,-0.199,-0.9,0.232,2.0,10.5,2.5,566.8355559199038,idle,adl,8,real_hardware
0.725,-0.208,-0.902,0.216,3.875,7.875,-0.5,566.8560559207217,idle,adl,8,real_hardware
0.73,-0.218,-0.896,0.214,5.5,3.25,1.5,566.8510541208574,idle,adl,8,real_hardware
0.735,-0.232,-0.91,0.214,-0.75,5.125,2.125,566.8510541208574,idle,adl,8,real_hardware
0.74,-0.242,-0.9,0.222,2.75,5.875,-2.875,566.8355559199038,idle,adl,8,real_hardware
0.745,-0.259,-0.898,0.236,8.5,12.0,-2.875,566.8510541208574,idle,adl,8,real_hardware
0.75,-0.267,-0.906,0.244,16.25,9.375,-1.5,566.8355559199038,idle,adl,8,real_hardware
0.755,-0.263,-0.908,0.253,15.875,7.625,-5.125,566.8355559199038,idle,adl,8,real_hardware
0.76,-0.257,-0.916,0.253,9.375,7.875,-8.0,566.8355559199038,idle,adl,8,real_hardware
0.765,-0.246,-0.929,0.263,19.125,7.125,0.625,566.8405575830693,idle,adl,8,real_hardware
0.77,-0.238,-0.941,0.265,16.875,16.5,-6.125,566.8355559199038,idle,adl,8,real_hardware
0.775,-0.228,-0.955,0.285,20.125,15.25,-7.25,566.8405575830693,idle,adl,8,real_hardware
0.78,-0.216,-0.97,0.279,12.875,19.25,-4.625,566.8405575830693,idle,adl,8,real_hardware
0.785,-0.208,-0.978,0.294,10.625,17.5,-1.75,566.8405575830693,idle,adl,8,real_hardware
0.79,-0.197,-0.976,0.291,9.625,15.0,-7.0,566.8405575830693,idle,adl,8,real_hardware
0.795,-0.193,-0.974,0.294,3.75,20.25,-18.125,566.8355559199038,idle,adl,8,real_hardware
0.8,-0.175,-0.968,0.281,3.0,23.625,-7.0,566.8255527596605,idle,adl,8,real_hardware
0.805,-0.169,-0.966,0.281,9.75,19.625,-9.875,566.830554312101,idle,adl,8,real_hardware
0.81,-0.152,-0.953,0.267,13.25,11.0,-10.125,566.830554312101,idle,adl,8,real_hardware
0.815,-0.14,-0.947,0.271,10.25,17.5,0.5,566.830554312101,idle,adl,8,real_hardware
0.82,-0.14,-0.933,0.263,-4.875,15.75,-3.75,566.8355559199038,idle,adl,8,real_hardware
0.825,-0.132,-0.925,0.257,7.125,8.125,-9.25,566.8355559199038,idle,adl,8,real_hardware
0.83,-0.126,-0.919,0.261,8.0,9.125,5.625,566.8355559199038,idle,adl,8,real_hardware
0.835,-0.121,-0.912,0.261,10.625,13.0,-7.0,566.8355559199038,idle,adl,8,real_hardware
0.84,-0.119,-0.91,0.269,12.625,8.875,-7.75,566.8355559199038,idle,adl,8,real_hardware
0.845,-0.123,-0.91,0.275,6.0,7.0,-7.0,566.8355559199038,idle,adl,8,real_hardware
0.85,-0.123,-0.919,0.271,13.125,2.875,-3.25,566.8355559199038,idle,adl,8,real_hardware
0.855,-0.136,-0.919,0.283,7.625,3.25,4.0,566.8355559199038,idle,adl,8,real_hardware
0.86,-0.14,-0.925,0.281,9.125,6.375,-3.875,566.8355559199038,idle,adl,8,real_hardware
0.865,-0.142,-0.929,0.281,14.0,4.375,-6.25,566.8355559199038,idle,adl,8,real_hardware
0.87,-0.15,-0.941,0.279,16.875,18.625,2.25,566.8355559199038,idle,adl,8,real_hardware
0.875,-0.16,-0.941,0.271,10.5,14.0,-4.625,566.8355559199038,idle,adl,8,real_hardware
0.88,-0.166,-0.945,0.275,7.5,7.25,-3.125,566.8355559199038,idle,adl,8,real_hardware
0.885,-0.169,-0.941,0.279,12.75,10.125,-7.125,566.8355559199038,idle,adl,8,real_hardware
0.89,-0.175,-0.941,0.265,12.5,13.5,-7.75,566.8355559199038,idle,adl,8,real_hardware
0.895,-0.171,-0.945,0.267,10.0,7.125,-1.25,566.8355559199038,idle,adl,8,real_hardware
0.9,-0.166,-0.943,0.261,9.75,11.625,2.125,566.8355559199038,idle,adl,8,real_hardware
0.905,-0.166,-0.939,0.265,4.875,3.25,1.0,566.8510541208574,idle,adl,8,real_hardware
0.91,-0.169,-0.937,0.263,2.5,3.75,-8.75,566.8355559199038,idle,adl,8,real_hardware
0.915,-0.171,-0.943,0.269,4.625,12.0,-5.5,566.8355559199038,idle,adl,8,real_hardware
0.92,-0.175,-0.939,0.263,13.875,10.125,-10.0,566.830554312101,idle_standing,adl,8,real_hardware
0.925,-0.187,-0.949,0.269,0.625,0.5,-1.25,566.8255527596605,idle_standing,adl,8,real_hardware
0.93,-0.189,-0.953,0.273,6.75,8.5,-2.375,566.830554312101,idle_standing,adl,8,real_hardware
0.935,-0.183,-0.962,0.275,8.375,7.375,-6.875,566.830554312101,idle_standing,adl,8,real_hardware
0.94,-0.179,-0.957,0.277,-1.375,3.875,3.875,566.8460523763572,idle_standing,adl,8,real_hardware
0.945,-0.175,-0.964,0.279,5.625,4.0,1.125,566.8510541208574,idle_standing,adl,8,real_hardware
0.95,-0.167,-0.964,0.279,8.125,4.75,-1.625,566.8355559199038,idle_standing,adl,8,real_hardware
0.955,-0.167,-0.968,0.279,10.125,5.5,0.0,566.8355559199038,idle_standing,adl,8,real_hardware
0.96,-0.16,-0.962,0.281,-0.25,2.375,-1.125,566.8355559199038,idle_standing,adl,8,real_hardware
0.965,-0.154,-0.955,0.281,14.125,12.25,-4.25,566.830554312101,idle_standing,adl,8,real_hardware
0.97,-0.154,-0.953,0.285,3.75,4.125,0.5,566.830554312101,idle_standing,adl,8,real_hardware
0.975,-0.148,-0.949,0.285,3.625,7.75,-4.875,566.8355559199038,idle_standing,adl,8,real_hardware
0.98,-0.148,-0.947,0.281,6.375,6.375,-9.5,566.8355559199038,idle_standing,adl,8,real_hardware
0.985,-0.154,-0.945,0.279,2.375,-2.375,4.5,566.8405575830693,idle_standing,adl,8,real_hardware
0.99,-0.156,-0.935,0.273,6.75,1.75,-10.0,566.8560559207217,idle_standing,adl,8,real_hardware
0.995,-0.162,-0.933,0.283,7.125,3.75,4.375,566.8510541208574,idle_standing,adl,8,real_hardware
1.0,-0.167,-0.941,0.267,5.625,9.625,-10.0,566.8560559207217,idle_standing,adl,8,real_hardware
1.005,-0.167,-0.939,0.271,4.125,-1.25,1.25,566.8560559207217,idle_standing,adl,8,real_hardware
1.01,-0.171,-0.937,0.265,8.0,3.375,-3.5,566.8560559207217,idle_standing,adl,8,real_hardware
1.015,-0.166,-0.937,0.273,7.375,9.0,-3.25,566.8560559207217,idle_standing,adl,8,real_hardware
1.02,-0.171,-0.941,0.287,4.875,2.5,-6.25,566.8510541208574,idle_standing,adl,8,real_hardware
1.025,-0.173,-0.951,0.287,-5.25,3.625,-2.375,566.8510541208574,idle_standing,adl,8,real_hardware
1.03,-0.162,-0.955,0.283,7.5,4.875,1.625,566.8560559207217,idle_standing,adl,8,real_hardware
1.035,-0.167,-0.957,0.285,3.5,5.75,-2.25,566.8560559207217,idle_standing,adl,8,real_hardware
1.04,-0.169,-0.955,0.281,7.25,0.375,-0.875,566.8510541208574,idle_standing,adl,8,real_hardware
1.045,-0.164,-0.949,0.283,5.125,8.0,1.25,566.8510541208574,idle_standing,adl,8,real_hardware
1.05,-0.167,-0.953,0.277,3.5,8.625,-2.375,566.8510541208574,idle_standing,adl,8,real_hardware
1.055,-0.164,-0.949,0.283,-2.5,11.625,-9.125,566.8510541208574,idle_standing,adl,8,real_hardware
1.06,-0.164,-0.943,0.281,9.75,-1.5,-6.75,566.8355559199038,idle_standing,adl,8,real_hardware
1.065,-0.156,-0.937,0.273,0.0,2.375,-3.0,566.8460523763572,idle_standing,adl,8,real_hardware
1.07,-0.156,-0.935,0.273,3.5,0.125,5.25,566.8460523763572,idle_standing,adl,8,real_hardware
1.075,-0.148,-0.941,0.265,1.875,7.25,-9.0,566.8460523763572,idle_standing,adl,8,real_hardware
1.08,-0.138,-0.937,0.263,-1.625,7.125,2.875,566.8460523763572,idle_standing,adl,8,real_hardware
1.085,-0.144,-0.943,0.263,1.625,3.75,-2.5,566.830554312101,idle_standing,adl,8,real_hardware
1.09,-0.14,-0.951,0.261,7.0,3.5,-1.875,566.8355559199038,idle_standing,adl,8,real_hardware
1.095,-0.152,-0.947,0.265,-6.625,5.125,3.625,566.830554312101,idle_standing,adl,8,real_hardware
1.1,-0.154,-0.958,0.277,2.625,-1.625,1.375,566.8460523763572,idle_standing,adl,8,real_hardware
1.105,-0.146,-0.958,0.277,-3.25,2.25,6.125,566.8460523763572,idle_standing,adl,8,real_hardware
1.11,-0.152,-0.957,0.281,-0.25,-5.25,-3.125,566.830554312101,idle_standing,adl,8,real_hardware
1.115,-0.15,-0.955,0.287,-3.0,-1.0,0.5,566.830554312101,idle_standing,adl,8,real_hardware
1.12,-0.146,-0.951,0.279,2.125,-5.5,-2.125,566.8355559199038,idle_standing,adl,8,real_hardware
1.125,-0.152,-0.953,0.283,-7.5,2.375,-1.5,566.8355559199038,idle_standing,adl,8,real_hardware
1.13,-0.152,-0.943,0.285,2.75,-3.125,-10.0,566.8355559199038,idle_standing,adl,8,real_hardware
1.135,-0.156,-0.935,0.289,-3.75,-2.625,-0.375,566.830554312101,idle_standing,adl,8,real_hardware
1.14,-0.154,-0.935,0.287,-1.875,-3.0,-3.25,566.830554312101,idle_standing,adl,8,real_hardware
1.145,-0.152,-0.929,0.287,-9.25,-1.5,5.75,566.830554312101,idle_standing,adl,8,real_hardware
1.15,-0.154,-0.931,0.285,-3.75,-8.875,0.625,566.8355559199038,idle_standing,adl,8,real_hardware
1.155,-0.154,-0.933,0.294,-1.875,-2.375,-3.5,566.8460523763572,idle_standing,adl,8,real_hardware
1.16,-0.144,-0.939,0.294,-2.875,-1.625,-6.25,566.830554312101,idle_standing,adl,8,real_hardware
1.165,-0.15,-0.935,0.302,-1.0,-6.25,-1.125,566.8460523763572,idle_standing,adl,8,real_hardware
1.17,-0.158,-0.945,0.3,-3.75,-11.0,12.875,566.830554312101,idle_standing,adl,8,real_hardware
1.175,-0.156,-0.945,0.298,3.75,-5.0,-7.25,566.830554312101,idle_standing,adl,8,real_hardware
1.18,-0.164,-0.955,0.302,-1.125,-5.125,-4.25,566.8460523763572,idle_standing,adl,8,real_hardware
1.185,-0.169,-0.957,0.291,-0.5,-5.375,12.375,566.8460523763572,idle_standing,adl,8,real_hardware
1.19,-0.173,-0.955,0.291,-0.625,2.125,-0.875,566.830554312101,idle_standing,adl,8,real_hardware
1.195,-0.171,-0.964,0.289,1.5,-6.25,-5.375,566.8510541208574,idle_standing,adl,8,real_hardware
1.2,-0.177,-0.96,0.291,-5.5,-4.125,0.5,566.8355559199038,idle_standing,adl,8,real_hardware
1.205,-0.183,-0.96,0.283,-8.25,-8.625,-7.5,566.8355559199038,idle_standing,adl,8,real_hardware
1.21,-0.191,-0.955,0.285,0.875,-3.625,-6.25,566.8355559199038,idle_standing,adl,8,real_hardware
1.215,-0.191,-0.949,0.287,0.75,-4.25,6.0,566.8355559199038,idle_standing,adl,8,real_hardware
1.22,-0.193,-0.943,0.275,-4.75,-5.75,-4.5,566.830554312101,idle_standing,adl,8,real_hardware
1.225,-0.197,-0.943,0.281,-3.5,-9.5,-0.625,566.8460523763572,idle_standing,adl,8,real_hardware
1.23,-0.203,-0.933,0.287,-2.75,0.75,4.75,566.8355559199038,idle_standing,adl,8,real_hardware
1.235,-0.201,-0.931,0.287,-10.125,3.0,3.375,566.8355559199038,idle_standing,adl,8,real_hardware
1.24,-0.201,-0.923,0.285,-2.625,-0.375,-0.125,566.8510541208574,idle_standing,adl,8,real_hardware
1.245,-0.201,-0.919,0.292,-4.625,-7.0,1.625,566.8510541208574,idle_standing,adl,8,real_hardware
1.25,-0.199,-0.921,0.292,1.375,-8.625,-6.25,566.8355559199038,idle_standing,adl,8,real_hardware
1.255,-0.201,-0.923,0.296,-0.5,0.0,-15.0,566.8355559199038,idle_standing,adl,8,real_hardware
1.26,-0.201,-0.925,0.287,-6.125,0.625,-1.125,566.8355559199038,idle_standing,adl,8,real_hardware
1.265,-0.199,-0.925,0.291,1.25,-4.125,-6.125,566.8355559199038,idle_standing,adl,8,real_hardware
1.27,-0.187,-0.925,0.287,-6.5,2.75,-1.0,566.8355559199038,idle_standing,adl,8,real_hardware
