t,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,pressure_hpa,label,category,session_num,source
0.0,0.021,-1.023,-0.058,-3.125,-2.75,-7.0,567.8706426587994,idle,adl,4,real_hardware
0.005,0.009,-1.023,-0.058,0.5,1.0,-3.5,567.8706426587994,idle,adl,4,real_hardware
0.01,0.007,-1.013,-0.064,-5.5,-10.0,0.125,567.8706426587994,idle,adl,4,real_hardware
0.015,0.003,-1.009,-0.07,-3.625,-7.0,-4.75,567.8756506218328,idle,adl,4,real_hardware
0.02,-0.001,-1.009,-0.07,3.25,-7.0,-7.25,567.8756506218328,idle,adl,4,real_hardware
0.025,0.003,-1.011,-0.056,3.0,-12.375,6.5,567.8806586403175,idle,adl,4,real_hardware
0.03,0.0,-1.007,-0.06,-4.0,-6.0,-0.75,567.8806586403175,idle,adl,4,real_hardware
0.035,0.005,-1.011,-0.062,10.375,-2.0,0.25,567.8961241030909,idle,adl,4,real_hardware
0.04,-0.001,-1.011,-0.058,-1.125,-5.75,4.5,567.8961241030909,idle,adl,4,real_hardware
0.045,0.001,-1.015,-0.06,0.125,-3.625,-2.125,567.8961241030909,idle,adl,4,real_hardware
0.05,0.0,-1.019,-0.05,1.25,-3.5,-3.375,567.8961241030909,idle,adl,4,real_hardware
0.055,0.003,-1.013,-0.052,3.25,-4.5,1.25,567.8961241030909,idle,adl,4,real_hardware
0.06,0.005,-1.015,-0.052,10.625,8.125,1.5,567.8911159482352,idle,adl,4,real_hardware
0.065,0.003,-1.017,-0.056,9.375,-4.125,3.875,567.886107848832,idle,adl,4,real_hardware
0.07,0.003,-1.023,-0.052,0.625,-2.75,-0.125,567.886107848832,idle,adl,4,real_hardware
0.075,0.005,-1.013,-0.054,5.125,-0.375,-1.75,567.9065812831258,idle,adl,4,real_hardware
0.08,0.011,-1.019,-0.06,-3.0,-1.0,4.5,567.8911159482352,idle,adl,4,real_hardware
0.085,0.007,-1.011,-0.064,0.0,0.625,-1.375,567.9065812831258,idle,adl,4,real_hardware
0.09,0.003,-1.013,-0.06,-6.75,-0.5,7.375,567.9065812831258,idle,adl,4,real_hardware
0.095,0.007,-1.011,-0.054,1.25,-0.375,8.125,567.9065812831258,idle,adl,4,real_hardware
0.1,0.011,-1.007,-0.06,5.75,4.25,-4.0,567.8911159482352,idle,adl,4,real_hardware
0.105,0.007,-1.011,-0.052,13.0,-3.5,-1.875,567.9015730473527,idle,adl,4,real_hardware
0.11,0.007,-1.013,-0.052,-4.0,9.875,9.25,567.9015730473527,idle,adl,4,real_hardware
0.115,0.011,-1.013,-0.05,6.75,0.5,-7.0,567.9065812831258,idle,adl,4,real_hardware
0.12,0.005,-1.013,-0.054,12.375,1.125,-2.0,567.9220466265048,idle,adl,4,real_hardware
0.125,0.005,-1.015,-0.046,-3.375,1.0,0.375,567.9220466265048,idle,adl,4,real_hardware
0.13,0.011,-1.021,-0.042,10.875,2.125,-3.375,567.9065812831258,idle,adl,4,real_hardware
0.135,0.005,-1.021,-0.044,0.0,-4.5,-0.5,567.9170382543617,idle,adl,4,real_hardware
0.14,0.009,-1.017,-0.042,3.5,-1.875,-2.125,567.9015730473527,idle,adl,4,real_hardware
0.145,0.011,-1.021,-0.048,0.875,3.125,-5.75,567.886107848832,idle,adl,4,real_hardware
0.15,0.013,-1.013,-0.044,-4.25,-8.625,0.25,567.8756506218328,idle,adl,4,real_hardware
0.155,0.003,-1.019,-0.048,8.125,5.375,-0.875,567.8911159482352,idle,adl,4,real_hardware
0.16,0.009,-1.013,-0.052,5.5,0.625,2.5,567.886107848832,idle,adl,4,real_hardware
0.165,0.007,-1.009,-0.05,0.0,6.125,1.875,567.886107848832,idle,adl,4,real_hardware
0.17,0.011,-1.015,-0.054,6.0,5.25,-5.375,567.886107848832,idle,adl,4,real_hardware
0.175,0.007,-1.013,-0.056,-2.125,-1.5,-6.25,567.886107848832,idle,adl,4,real_hardware
0.18,0.005,-1.013,-0.054,7.125,0.25,-3.5,567.8911159482352,idle,adl,4,real_hardware
0.185,0.005,-1.019,-0.056,-5.75,0.625,1.375,567.8961241030909,idle,adl,4,real_hardware
0.19,0.003,-1.015,-0.06,-2.375,0.625,-0.25,567.8961241030909,idle,adl,4,real_hardware
0.195,0.013,-1.015,-0.06,2.875,2.125,0.25,567.8961241030909,idle,adl,4,real_hardware
0.2,0.015,-1.015,-0.058,1.125,4.0,-3.5,567.8961241030909,idle,adl,4,real_hardware
0.205,0.015,-1.013,-0.06,2.875,2.75,5.5,567.8961241030909,idle,adl,4,real_hardware
0.21,0.019,-1.019,-0.06,-2.5,-4.75,1.875,567.9011323133997,idle,adl,4,real_hardware
0.215,0.021,-1.011,-0.058,7.25,8.25,2.375,567.9011323133997,idle,adl,4,real_hardware
0.22,0.021,-1.011,-0.058,3.125,-0.25,-2.0,567.8856667142537,idle,adl,4,real_hardware
0.225,0.021,-1.017,-0.056,3.25,10.875,-1.125,567.8856667142537,idle,adl,4,real_hardware
0.23,0.021,-1.017,-0.052,0.375,2.125,-2.125,567.8856667142537,idle,adl,4,real_hardware
0.235,0.023,-1.015,-0.058,2.75,1.5,-3.75,567.890674843642,idle,adl,4,real_hardware
0.24,0.017,-1.019,-0.054,-3.25,5.625,0.375,567.8856667142537,idle,adl,4,real_hardware
0.245,0.013,-1.017,-0.052,9.5,4.0,2.5,567.8856667142537,idle,adl,4,real_hardware
0.25,0.013,-1.019,-0.054,1.125,-9.25,-0.75,567.8702011235965,idle,adl,4,real_hardware
0.255,0.009,-1.017,-0.056,-2.5,-0.5,1.875,567.8856667142537,idle,adl,4,real_hardware
0.26,0.011,-1.015,-0.06,-2.5,-2.625,-0.25,567.890674843642,idle,adl,4,real_hardware
0.265,0.011,-1.011,-0.056,-1.5,-0.5,-1.25,567.9061405791618,idle,adl,4,real_hardware
0.27,0.013,-1.007,-0.056,0.0,-2.75,2.75,567.890674843642,idle,adl,4,real_hardware
0.275,0.013,-1.011,-0.058,0.0,1.625,4.5,567.9011323133997,idle,adl,4,real_hardware
0.28,0.011,-1.009,-0.058,5.0,-1.25,2.75,567.9011323133997,idle,adl,4,real_hardware
0.285,0.009,-1.015,-0.056,8.25,-5.0,3.5,567.9011323133997,idle,adl,4,real_hardware
0.29,0.013,-1.011,-0.06,6.875,-7.375,1.625,567.9061405791618,idle,adl,4,real_hardware
0.295,0.017,-1.015,-0.056,2.375,-3.25,0.375,567.9115895743527,idle,adl,4,real_hardware
0.3,0.011,-1.017,-0.056,-0.375,2.25,1.0,567.9015730473527,idle,adl,4,real_hardware
0.305,0.013,-1.017,-0.06,7.875,7.5,6.375,567.8965648670331,idle,adl,4,real_hardware
0.31,0.013,-1.017,-0.06,-2.375,1.375,-1.0,567.8610681835868,idle,adl,4,real_hardware
0.315,0.015,-1.019,-0.05,6.875,-3.125,2.5,567.8710838833325,idle,adl,4,real_hardware
0.32,0.013,-1.017,-0.058,1.75,-2.625,2.75,567.8606268990839,idle,adl,4,real_hardware
0.325,0.013,-1.015,-0.06,0.5,2.875,-6.875,567.8656347512166,idle,adl,4,real_hardware
0.33,0.011,-1.017,-0.064,-8.125,-2.375,5.0,567.8706426587994,idle,adl,4,real_hardware
0.335,0.015,-1.013,-0.058,-0.5,-3.625,-1.75,567.8911159482352,idle,adl,4,real_hardware
0.34,0.017,-1.011,-0.06,1.625,8.125,-2.375,567.8756506218328,idle,adl,4,real_hardware
0.345,0.017,-1.011,-0.056,0.625,-2.125,-1.75,567.8806586403175,idle,adl,4,real_hardware
0.35,0.017,-1.003,-0.06,0.25,-6.0,1.5,567.8806586403175,idle,adl,4,real_hardware
0.355,0.017,-1.005,-0.06,0.875,-6.25,4.0,567.8856667142537,idle,adl,4,real_hardware
0.36,0.019,-1.005,-0.062,3.625,-2.875,7.25,567.8856667142537,idle,adl,4,real_hardware
0.365,0.015,-1.019,-0.062,5.75,4.125,0.25,567.8856667142537,idle,adl,4,real_hardware
0.37,0.015,-1.015,-0.056,3.125,7.0,-8.25,567.9011323133997,idle,adl,4,real_hardware
0.375,0.019,-1.021,-0.056,1.875,1.75,6.0,567.8856667142537,idle,adl,4,real_hardware
0.38,0.017,-1.019,-0.06,5.75,1.125,8.375,567.8856667142537,idle,adl,4,real_hardware
0.385,0.019,-1.019,-0.062,-2.875,-2.375,-5.625,567.8856667142537,idle,adl,4,real_hardware
0.39,0.017,-1.019,-0.068,4.25,5.375,-7.625,567.8856667142537,idle,adl,4,real_hardware
0.395,0.011,-1.019,-0.068,-0.75,-3.125,-0.25,567.8856667142537,idle,adl,4,real_hardware
0.4,0.015,-1.013,-0.064,2.625,-1.875,0.0,567.8856667142537,idle,adl,4,real_hardware
0.405,0.009,-1.007,-0.066,3.625,-2.875,1.25,567.8856667142537,idle,adl,4,real_hardware
0.41,0.009,-1.007,-0.068,0.375,2.125,-1.75,567.8856667142537,idle,adl,4,real_hardware
0.415,0.005,-1.013,-0.058,1.0,-5.25,-1.5,567.8856667142537,idle,adl,4,real_hardware
0.42,0.005,-1.007,-0.058,-0.375,-9.25,4.5,567.890674843642,idle,adl,4,real_hardware
0.425,-0.001,-1.013,-0.068,2.875,1.375,2.875,567.8856667142537,idle,adl,4,real_hardware
0.43,-0.001,-1.011,-0.062,-1.5,3.5,3.625,567.9011323133997,idle,adl,4,real_hardware
0.435,0.001,-1.009,-0.054,1.5,1.375,5.75,567.9061405791618,idle,adl,4,real_hardware
0.44,-0.005,-1.015,-0.054,3.75,0.5,-0.25,567.9061405791618,idle,adl,4,real_hardware
0.445,-0.001,-1.019,-0.048,0.125,1.875,-6.5,567.9061405791618,idle,adl,4,real_hardware
0.45,-0.001,-1.019,-0.046,4.5,-2.875,-1.125,567.9061405791618,idle,adl,4,real_hardware
0.455,0.0,-1.019,-0.048,4.875,-1.25,-5.375,567.9061405791618,idle,adl,4,real_hardware
0.46,0.001,-1.017,-0.048,5.75,2.125,4.125,567.9061405791618,idle,adl,4,real_hardware
0.465,-0.001,-1.019,-0.056,4.125,-0.625,-1.375,567.9061405791618,idle,adl,4,real_hardware
0.47,-0.003,-1.019,-0.052,2.375,4.875,-1.125,567.890674843642,idle,adl,4,real_hardware
0.475,-0.003,-1.019,-0.044,2.875,6.25,3.125,567.8856667142537,idle,adl,4,real_hardware
0.48,-0.005,-1.021,-0.046,-4.25,-2.75,-5.125,567.8856667142537,idle,adl,4,real_hardware
0.485,-0.001,-1.023,-0.044,-2.375,3.25,3.5,567.890674843642,idle,adl,4,real_hardware
0.49,-0.005,-1.021,-0.048,-6.375,-0.875,4.5,567.9061405791618,idle,adl,4,real_hardware
0.495,-0.005,-1.013,-0.046,2.75,3.75,7.0,567.9061405791618,idle,adl,4,real_hardware
0.5,-0.007,-1.017,-0.05,3.25,-4.25,3.875,567.9011323133997,idle,adl,4,real_hardware
0.505,-0.001,-1.017,-0.044,-0.25,2.75,1.75,567.9061405791618,idle,adl,4,real_hardware
0.51,-0.001,-1.013,-0.05,-3.25,8.625,-1.0,567.9216063231704,idle,adl,4,real_hardware
0.515,0.003,-1.019,-0.042,-3.0,-1.875,-0.375,567.9061405791618,idle,adl,4,real_hardware
0.52,0.007,-1.017,-0.048,-2.25,8.5,1.5,567.8961241030909,idle,adl,4,real_hardware
0.525,0.003,-1.017,-0.041,0.625,0.5,1.125,567.8961241030909,idle,adl,4,real_hardware
0.53,0.005,-1.015,-0.048,-1.0,4.625,6.75,567.9011323133997,idle,adl,4,real_hardware
0.535,0.009,-1.017,-0.035,1.25,7.5,-1.25,567.9165979210342,idle,adl,4,real_hardware
0.54,0.005,-1.013,-0.039,-7.0,5.625,5.625,567.9216063231704,idle,adl,4,real_hardware
0.545,0.011,-1.017,-0.037,-2.25,6.5,-2.75,567.9216063231704,idle,adl,4,real_hardware
0.55,0.005,-1.017,-0.037,-0.875,4.875,-3.5,567.9216063231704,idle,adl,4,real_hardware
0.555,0.011,-1.017,-0.041,2.0,11.625,-2.875,567.9061405791618,idle,adl,4,real_hardware
0.56,0.017,-1.013,-0.039,-0.25,13.5,-0.625,567.9061405791618,idle,adl,4,real_hardware
0.565,0.009,-1.011,-0.039,-4.5,-1.0,3.125,567.890674843642,idle,adl,4,real_hardware
0.57,0.013,-1.015,-0.037,-1.0,8.75,-5.875,567.8956830284828,idle,adl,4,real_hardware
0.575,0.013,-1.019,-0.039,1.375,6.5,2.375,567.890674843642,idle,adl,4,real_hardware
0.58,0.009,-1.019,-0.044,6.625,7.0,-2.875,567.9111489003778,idle,adl,4,real_hardware
0.585,0.013,-1.017,-0.041,4.75,6.0,-2.125,567.9061405791618,idle,adl,4,real_hardware
0.59,0.017,-1.017,-0.044,-6.0,12.375,2.75,567.9111489003778,idle,adl,4,real_hardware
0.595,0.017,-1.013,-0.042,2.5,4.875,-1.75,567.9111489003778,idle,adl,4,real_hardware
0.6,0.017,-1.003,-0.041,1.75,2.75,-0.125,567.890674843642,idle,adl,4,real_hardware
0.605,0.011,-1.009,-0.042,-1.25,5.25,-7.0,567.9061405791618,idle,adl,4,real_hardware
0.61,0.011,-1.013,-0.044,-2.75,2.75,2.5,567.8956830284828,idle,adl,4,real_hardware
0.615,0.015,-1.011,-0.044,-2.125,4.25,6.0,567.8956830284828,idle,adl,4,real_hardware
0.62,0.017,-1.009,-0.042,-0.75,6.125,-2.75,567.8956830284828,idle,adl,4,real_hardware
0.625,0.015,-1.015,-0.041,2.25,0.125,-4.0,567.8802171650766,idle,adl,4,real_hardware
0.63,0.019,-1.015,-0.041,-1.25,3.75,1.625,567.8956830284828,idle,adl,4,real_hardware
0.635,0.015,-1.015,-0.046,2.25,7.5,-8.0,567.8956830284828,idle,adl,4,real_hardware
0.64,0.015,-1.011,-0.041,-4.375,6.75,4.875,567.890674843642,idle,adl,4,real_hardware
0.645,0.015,-1.021,-0.041,-2.5,0.5,1.25,567.8956830284828,idle,adl,4,real_hardware
0.65,0.017,-1.017,-0.041,-0.125,-2.0,-0.125,567.9061405791618,idle,adl,4,real_hardware
0.655,0.011,-1.015,-0.044,4.125,4.5,-0.25,567.9011323133997,idle,adl,4,real_hardware
0.66,0.011,-1.019,-0.037,-1.375,3.625,4.5,567.9011323133997,idle,adl,4,real_hardware
0.665,0.009,-1.015,-0.041,0.125,7.25,-3.75,567.9061405791618,idle,adl,4,real_hardware
0.67,0.009,-1.019,-0.037,-0.125,5.5,-2.875,567.9061405791618,idle,adl,4,real_hardware
0.675,0.011,-1.019,-0.037,5.625,7.5,-3.5,567.9165979210342,idle,adl,4,real_hardware
0.68,0.005,-1.017,-0.039,3.0,10.375,2.0,567.9216063231704,idle,adl,4,real_hardware
0.685,0.013,-1.015,-0.035,13.0,8.125,3.375,567.9216063231704,idle,adl,4,real_hardware
0.69,0.013,-1.019,-0.035,-1.625,4.75,-2.25,567.926614780762,idle,adl,4,real_hardware
0.695,0.011,-1.017,-0.035,4.625,8.5,1.375,567.926614780762,idle,adl,4,real_hardware
0.7,0.017,-1.021,-0.039,5.625,6.375,7.5,567.9061405791618,idle,adl,4,real_hardware
0.705,0.011,-1.015,-0.035,8.125,9.125,-10.875,567.9061405791618,idle,adl,4,real_hardware
0.71,0.011,-1.021,-0.039,5.0,3.0,4.5,567.9216063231704,idle,adl,4,real_hardware
0.715,0.011,-1.015,-0.039,6.75,4.875,-1.125,567.9061405791618,idle,adl,4,real_hardware
0.72,0.011,-1.019,-0.033,0.0,6.375,-3.75,567.9061405791618,idle,adl,4,real_hardware
0.725,0.009,-1.017,-0.041,5.5,1.75,-6.0,567.890674843642,idle,adl,4,real_hardware
0.73,0.007,-1.017,-0.042,-5.375,-1.5,-3.5,567.890674843642,idle,adl,4,real_hardware
0.735,0.003,-1.015,-0.039,5.0,3.5,-6.875,567.890674843642,idle,adl,4,real_hardware
0.74,0.005,-1.015,-0.031,4.75,8.25,3.875,567.9061405791618,idle,adl,4,real_hardware
0.745,0.003,-1.015,-0.037,3.625,9.625,1.875,567.9061405791618,idle,adl,4,real_hardware
0.75,0.005,-1.017,-0.035,2.5,1.875,3.375,567.9061405791618,idle,adl,4,real_hardware
0.755,0.005,-1.013,-0.031,2.625,6.0,2.25,567.9111489003778,idle,adl,4,real_hardware
0.76,0.001,-1.013,-0.035,3.625,10.0,5.625,567.9111489003778,idle,adl,4,real_hardware
0.765,0.005,-1.019,-0.031,0.0,3.875,-5.5,567.9061405791618,idle,adl,4,real_hardware
0.77,0.007,-1.021,-0.033,-2.875,7.5,-4.375,567.9011323133997,idle,adl,4,real_hardware
0.775,0.001,-1.019,-0.033,-1.625,5.0,-2.125,567.9011323133997,idle,adl,4,real_hardware
0.78,0.001,-1.017,-0.027,6.875,2.0,-3.25,567.9165979210342,idle,adl,4,real_hardware
0.785,0.003,-1.023,-0.031,10.375,10.5,-9.25,567.9011323133997,idle,adl,4,real_hardware
0.79,0.005,-1.019,-0.033,0.375,8.5,-1.125,567.9011323133997,idle,adl,4,real_hardware
0.795,0.003,-1.021,-0.035,-6.625,2.125,8.0,567.9011323133997,idle,adl,4,real_hardware
0.8,-0.001,-1.015,-0.033,-5.875,0.0,6.125,567.9061405791618,idle,adl,4,real_hardware
0.805,0.005,-1.017,-0.041,-4.875,-1.25,0.0,567.9061405791618,idle,adl,4,real_hardware
0.81,0.005,-1.015,-0.035,5.125,3.375,1.75,567.9061405791618,idle,adl,4,real_hardware
0.815,0.005,-1.015,-0.035,-3.375,2.875,2.0,567.9061405791618,idle,adl,4,real_hardware
0.82,0.011,-1.017,-0.033,-5.875,-3.25,2.0,567.9061405791618,idle,adl,4,real_hardware
0.825,0.011,-1.017,-0.037,-0.125,10.625,7.875,567.9061405791618,idle,adl,4,real_hardware
0.83,0.007,-1.021,-0.029,-4.125,6.75,-2.875,567.9111489003778,idle,adl,4,real_hardware
0.835,0.011,-1.017,-0.029,-3.0,3.375,3.5,567.9111489003778,idle,adl,4,real_hardware
0.84,0.007,-1.019,-0.023,-11.875,-5.25,7.125,567.9111489003778,idle,adl,4,real_hardware
0.845,0.013,-1.019,-0.021,-1.0,5.0,-1.5,567.9111489003778,idle,adl,4,real_hardware
0.85,0.011,-1.021,-0.029,-6.25,4.875,6.75,567.890674843642,idle,adl,4,real_hardware
0.855,0.009,-1.019,-0.027,6.125,6.5,2.125,567.9061405791618,idle,adl,4,real_hardware
0.86,0.011,-1.013,-0.027,-0.25,2.125,2.75,567.9111489003778,idle,adl,4,real_hardware
0.865,0.015,-1.019,-0.023,-2.625,6.0,1.375,567.8956830284828,idle,adl,4,real_hardware
0.87,0.013,-1.015,-0.025,0.125,6.875,-1.25,567.9111489003778,idle,adl,4,real_hardware
0.875,0.011,-1.015,-0.023,5.625,7.0,-0.375,567.9061405791618,idle,adl,4,real_hardware
0.88,0.013,-1.013,-0.033,1.25,3.625,6.875,567.9111489003778,idle,adl,4,real_hardware
0.885,0.015,-1.011,-0.029,0.375,5.625,7.0,567.8956830284828,idle,adl,4,real_hardware
0.89,0.009,-1.015,-0.029,0.5,-1.0,1.0,567.9111489003778,idle,adl,4,real_hardware
0.895,0.005,-1.017,-0.027,-0.125,3.625,-0.5,567.8956830284828,idle,adl,4,real_hardware
0.9,0.007,-1.013,-0.031,-0.5,5.5,5.875,567.9111489003778,idle,adl,4,real_hardware
0.905,0.003,-1.017,-0.023,-2.875,-3.875,-2.375,567.9161572770483,idle,adl,4,real_hardware
0.91,0.003,-1.013,-0.027,-1.5,-0.625,2.5,567.8956830284828,idle,adl,4,real_hardware
0.915,0.0,-1.013,-0.037,1.25,1.875,1.375,567.8956830284828,idle,adl,4,real_hardware
0.92,0.001,-1.019,-0.031,6.125,5.375,-10.875,567.8956830284828,idle,adl,4,real_hardware
0.925,0.0,-1.023,-0.029,2.5,1.125,-1.0,567.9111489003778,idle,adl,4,real_hardware
0.93,0.0,-1.015,-0.037,-2.375,6.375,3.25,567.9111489003778,idle,adl,4,real_hardware
0.935,0.005,-1.019,-0.029,-4.875,2.25,2.625,567.9111489003778,idle,adl,4,real_hardware
0.94,0.003,-1.019,-0.033,-4.625,0.25,0.375,567.9111489003778,idle,adl,4,real_hardware
0.945,0.001,-1.017,-0.031,-1.0,7.0,0.75,567.9111489003778,idle,adl,4,real_hardware
0.95,-0.001,-1.019,-0.029,2.75,-4.125,-2.625,567.926614780762,idle,adl,4,real_hardware
0.955,-0.001,-1.019,-0.029,-0.125,2.375,-0.875,567.926614780762,idle,adl,4,real_hardware
0.96,0.001,-1.013,-0.023,-0.625,3.75,1.125,567.926614780762,idle,adl,4,real_hardware
0.965,0.001,-1.019,-0.025,4.5,2.75,-3.5,567.926614780762,idle,adl,4,real_hardware
0.97,-0.001,-1.013,-0.029,-3.75,8.125,-2.375,567.9111489003778,idle,adl,4,real_hardware
0.975,-0.003,-1.013,-0.025,-4.375,5.75,2.875,567.9111489003778,idle,adl,4,real_hardware
0.98,-0.005,-1.015,-0.019,-5.25,8.375,2.625,567.9111489003778,idle,adl,4,real_hardware
0.985,-0.001,-1.017,-0.021,-0.5,2.0,-1.125,567.9216063231704,idle,adl,4,real_hardware
0.99,0.003,-1.019,-0.021,3.5,5.875,0.5,567.9061405791618,idle,adl,4,real_hardware
0.995,-0.001,-1.011,-0.031,9.5,8.375,-9.25,567.890674843642,idle,adl,4,real_hardware
1.0,0.001,-1.021,-0.023,-6.0,-1.75,0.625,567.9061405791618,idle,adl,4,real_hardware
1.005,0.001,-1.021,-0.021,5.875,0.0,-3.125,567.9011323133997,idle,adl,4,real_hardware
1.01,0.005,-1.023,-0.021,0.0,5.75,-6.875,567.9011323133997,idle,adl,4,real_hardware
1.015,-0.001,-1.023,-0.019,0.0,5.75,0.375,567.9011323133997,idle,adl,4,real_hardware
1.02,0.003,-1.019,-0.017,-6.375,-1.625,4.5,567.890674843642,idle,adl,4,real_hardware
1.025,-0.001,-1.017,-0.025,-5.375,1.625,-9.125,567.9011323133997,idle,adl,4,real_hardware
1.03,0.0,-1.019,-0.019,-2.625,5.375,1.0,567.9061405791618,idle,adl,4,real_hardware
1.035,0.001,-1.021,-0.023,0.5,4.25,-0.625,567.890674843642,idle,adl,4,real_hardware
1.04,-0.003,-1.019,-0.019,3.125,-1.875,-0.5,567.8806586403175,idle_standing,adl,4,real_hardware
1.045,0.0,-1.019,-0.033,-5.75,-2.625,-5.125,567.8756506218328,idle_standing,adl,4,real_hardware
1.05,0.0,-1.017,-0.027,-1.125,6.5,4.125,567.8756506218328,idle_standing,adl,4,real_hardware
1.055,0.0,-1.013,-0.031,4.375,-1.875,-0.625,567.8911159482352,idle_standing,adl,4,real_hardware
1.06,0.0,-1.017,-0.033,-7.5,7.625,-3.125,567.8961241030909,idle_standing,adl,4,real_hardware
1.065,0.003,-1.015,-0.035,-1.375,2.75,-3.5,567.9011323133997,idle_standing,adl,4,real_hardware
1.07,0.003,-1.011,-0.033,5.5,-0.25,-1.5,567.9011323133997,idle_standing,adl,4,real_hardware
1.075,0.003,-1.015,-0.033,2.375,3.5,3.25,567.9061405791618,idle_standing,adl,4,real_hardware
1.08,0.003,-1.015,-0.037,-0.875,7.625,2.875,567.9061405791618,idle_standing,adl,4,real_hardware
1.085,0.005,-1.021,-0.037,4.0,5.25,3.5,567.9111489003778,idle_standing,adl,4,real_hardware
1.09,0.007,-1.013,-0.035,6.25,0.625,13.75,567.9111489003778,idle_standing,adl,4,real_hardware
1.095,0.001,-1.013,-0.037,-4.75,0.625,5.625,567.9061405791618,idle_standing,adl,4,real_hardware
1.1,0.009,-1.005,-0.041,-0.25,6.5,11.25,567.9061405791618,idle_standing,adl,4,real_hardware
1.105,0.005,-1.011,-0.033,-6.75,-0.75,0.375,567.9011323133997,idle_standing,adl,4,real_hardware
1.11,0.009,-1.015,-0.037,1.0,3.625,9.0,567.8856667142537,idle_standing,adl,4,real_hardware
1.115,0.005,-1.015,-0.039,10.375,2.75,-6.125,567.9011323133997,idle_standing,adl,4,real_hardware
1.12,0.005,-1.017,-0.039,-4.0,8.75,-3.5,567.9061405791618,idle_standing,adl,4,real_hardware
1.125,0.003,-1.015,-0.037,5.25,1.625,-0.625,567.9061405791618,idle_standing,adl,4,real_hardware
1.13,0.011,-1.017,-0.039,-5.75,5.75,0.75,567.9061405791618,idle_standing,adl,4,real_hardware
1.135,0.009,-1.019,-0.039,7.5,9.625,-0.5,567.9061405791618,idle_standing,adl,4,real_hardware
1.14,0.011,-1.019,-0.033,-1.375,1.75,9.25,567.8956830284828,idle_standing,adl,4,real_hardware
1.145,0.011,-1.019,-0.035,3.75,-0.5,4.25,567.8956830284828,idle_standing,adl,4,real_hardware
1.15,0.011,-1.021,-0.035,-0.875,3.5,4.5,567.8956830284828,idle_standing,adl,4,real_hardware
1.155,0.015,-1.019,-0.035,3.375,-5.25,0.75,567.8956830284828,idle_standing,adl,4,real_hardware
1.16,0.015,-1.019,-0.031,-5.5,3.875,2.5,567.8956830284828,idle_standing,adl,4,real_hardware
1.165,0.015,-1.013,-0.035,6.25,5.375,3.375,567.8956830284828,idle_standing,adl,4,real_hardware
1.17,0.013,-1.017,-0.035,2.125,-2.75,1.5,567.8956830284828,idle_standing,adl,4,real_hardware
1.175,0.013,-1.013,-0.037,-4.5,4.25,6.125,567.890674843642,idle_standing,adl,4,real_hardware
1.18,0.009,-1.015,-0.041,0.25,2.5,3.375,567.8856667142537,idle_standing,adl,4,real_hardware
1.185,0.017,-1.015,-0.035,-1.25,-2.5,-9.5,567.8856667142537,idle_standing,adl,4,real_hardware
1.19,0.013,-1.013,-0.039,-6.25,-6.125,3.0,567.8756506218328,idle_standing,adl,4,real_hardware
1.195,0.015,-1.021,-0.042,-4.25,-0.375,-3.125,567.8756506218328,idle_standing,adl,4,real_hardware
1.2,0.011,-1.017,-0.035,-5.5,-1.125,6.0,567.8756506218328,idle_standing,adl,4,real_hardware
1.205,0.011,-1.009,-0.031,-0.375,2.75,0.5,567.8651931860326,idle_standing,adl,4,real_hardware
1.21,0.013,-1.019,-0.037,-3.875,0.5,3.375,567.8651931860326,idle_standing,adl,4,real_hardware
1.215,0.013,-1.015,-0.033,4.25,-10.375,3.25,567.8702011235965,idle_standing,adl,4,real_hardware
1.22,0.013,-1.015,-0.031,-4.0,-6.625,5.875,567.8806586403175,idle_standing,adl,4,real_hardware
1.225,0.005,-1.019,-0.037,1.375,-2.375,4.25,567.8806586403175,idle_standing,adl,4,real_hardware
1.23,0.009,-1.015,-0.037,-3.125,-3.125,1.375,567.8961241030909,idle_standing,adl,4,real_hardware
1.235,0.011,-1.015,-0.042,-2.625,-1.625,6.625,567.8961241030909,idle_standing,adl,4,real_hardware
1.24,0.013,-1.017,-0.042,-3.125,-4.125,2.5,567.8961241030909,idle_standing,adl,4,real_hardware
1.245,0.013,-1.017,-0.039,-0.75,-0.625,-6.25,567.8961241030909,idle_standing,adl,4,real_hardware
1.25,0.017,-1.015,-0.031,-4.875,-3.125,1.125,567.9011323133997,idle_standing,adl,4,real_hardware
1.255,0.007,-1.015,-0.035,3.625,-2.625,0.0,567.8961241030909,idle_standing,adl,4,real_hardware
1.26,0.011,-1.015,-0.041,-1.125,-8.625,-0.875,567.8961241030909,idle_standing,adl,4,real_hardware
1.265,0.013,-1.015,-0.033,-1.25,-5.125,-5.75,567.8806586403175,idle_standing,adl,4,real_hardware
1.27,0.011,-1.011,-0.039,-7.875,-13.125,3.125,567.8806586403175,idle_standing,adl,4,real_hardware
1.275,0.009,-1.011,-0.042,-0.75,-3.25,-8.125,567.8961241030909,idle_standing,adl,4,real_hardware
1.28,0.009,-1.013,-0.035,-2.0,-11.125,-6.875,567.8961241030909,idle_standing,adl,4,real_hardware
1.285,0.009,-1.007,-0.035,-2.625,2.75,-1.5,567.9011323133997,idle_standing,adl,4,real_hardware
